post_date,ticker,open,high,low,close,vol,comment_num_sum,comp_max,comp_mean,comp_median,comp_min,comp_std,like_num_sum,neg_max,neg_mean,neg_median,neg_min,neg_std,neu_max,neu_mean,neu_median,neu_min,neu_std,count,pos_max,pos_mean,pos_median,pos_min,pos_std,retweet_num_sum,relative_count,diffs,bin_2,bin_3
2015-01-02 18:00:00,GOOGL,26.725,26.7555,26.5,26.52075,205501.0,0.0,0.25,0.0625,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.95825,1.0,0.833,0.0835,4.0,0.167,0.04175,0.0,0.0,0.0835,0.0,0.032258064516129,-0.7466247508911783,-1,-1
2015-01-02 19:00:00,GOOGL,26.5315,26.5585,26.45,26.534,103489.0,0.0,0.4926,0.1275599999999999,0.0,-0.25,0.3082126019487198,2.0,0.121,0.0452,0.0,0.0,0.0621506234884252,1.0,0.8804000000000001,0.895,0.665,0.1384676857609746,5.0,0.213,0.0742,0.0,0.0,0.1034466045842008,0.0,0.0641025641025641,0.049960879688537574,1,0
2015-01-02 20:00:00,GOOGL,26.535500000000003,26.582,26.410000000000004,26.415499999999998,72824.0,0.0,-0.6688,-0.6688,-0.6688,-0.6688,0.0,0.0,0.13,0.13,0.13,0.13,0.0,0.87,0.87,0.87,0.87,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113636363636363,-0.4465968191754044,-1,-1
2015-01-02 21:00:00,GOOGL,26.423000000000002,26.4685,26.394,26.433,73833.0,1.0,0.6249,0.3302333333333333,0.3974499999999999,0.0,0.2609476587479961,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8751666666666665,0.825,0.745,0.0949448005501888,12.0,0.255,0.1248333333333333,0.175,0.0,0.0949448005501889,4.0,0.0833333333333333,0.06624898260492174,1,0
2015-01-02 22:00:00,GOOGL,26.4375,26.4735,26.421,26.431,74779.0,0.0,0.5562,0.3088125,0.4587,-0.4767,0.3708457994426871,14.0,0.221,0.040625,0.0,0.0,0.0814632914701024,1.0,0.80825,0.817,0.674,0.0943121716126063,8.0,0.2,0.151125,0.183,0.0,0.0674588498906661,3.0,0.123076923076923,-0.0075662997011227695,-1,0
2015-01-02 23:00:00,GOOGL,26.43,26.506999999999998,26.421,26.4775,167211.0,0.0,0.802,0.4324,0.5562,0.0,0.3087203265092857,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8445714285714285,0.817,0.644,0.1235487179791264,7.0,0.356,0.1554285714285714,0.183,0.0,0.1235487179791264,0.0,0.1228070175438596,0.17592977942566534,1,1
2015-01-05 17:00:00,GOOGL,26.3505,26.399495,26.1675,26.1995,185385.0,0.0,0.8415,0.1739764705882353,0.0,-0.5106,0.340334318225131,6.0,0.248,0.0145882352941176,0.0,0.0,0.0601488350090105,1.0,0.9072941176470588,1.0,0.635,0.1214345321077793,17.0,0.365,0.0781176470588235,0.0,0.0,0.1164049410210651,0.0,0.0783410138248847,-1.0499480691152807,-1,-1
2015-01-05 18:00:00,GOOGL,26.186500000000002,26.22,26.051499999999997,26.081,219807.0,1.0,0.6369,0.3678333333333333,0.44725,0.0,0.2375999362309883,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8723333333333333,0.846,0.787,0.079465639611016,12.0,0.213,0.1276666666666666,0.154,0.0,0.079465639611016,0.0,0.0774193548387096,-0.4522987079906171,-1,-1
2015-01-05 19:00:00,GOOGL,26.0865,26.1575,25.965875,26.141000000000002,172439.0,1.0,0.8415,0.2319411764705882,0.0,-0.1868,0.3492902787418073,8.0,0.145,0.020235294117647,0.0,0.0,0.0461038629235185,1.0,0.8673529411764705,0.817,0.635,0.1316467532719999,17.0,0.365,0.1124117647058823,0.086,0.0,0.1283959008416591,5.0,0.0939226519337016,0.23005252866072912,1,1
2015-01-05 20:00:00,GOOGL,26.140499999999996,26.1535,25.98905,26.017500000000002,103101.0,0.0,0.8415,0.30585,0.48885,-0.5403,0.4970231654560982,3.0,0.183,0.0305,0.0,0.0,0.0747094371548869,1.0,0.7671666666666667,0.817,0.517,0.1683525071588381,6.0,0.483,0.2023333333333333,0.183,0.0,0.1938346374275419,0.0,0.0405405405405405,-0.47243793274932555,-1,-1
2015-01-05 21:00:00,GOOGL,26.012,26.077499999999997,25.963,25.988999999999997,144639.0,0.0,0.8415,0.3574666666666666,0.4983,-0.1027,0.3113516641803586,1.0,0.085,0.0070833333333333,0.0,0.0,0.024537386440559,1.0,0.8540833333333334,0.817,0.635,0.1138798875477087,12.0,0.365,0.1388333333333333,0.183,0.0,0.1204663916416172,0.0,0.0606060606060606,-0.10954165465554278,-1,0
2015-01-05 22:00:00,GOOGL,25.9885,26.008499999999998,25.8875,25.93025,188984.0,0.0,0.8415,0.3575,0.5106,0.0,0.3180902649668277,7.0,0.118,0.009076923076923,0.0,0.0,0.0327273115772885,1.0,0.8558461538461538,0.817,0.635,0.1296744938643462,13.0,0.365,0.135076923076923,0.183,0.0,0.1215013453550079,0.0,0.1354166666666666,-0.22605717803684255,-1,-1
2015-01-05 23:00:00,GOOGL,25.9275,26.048000000000002,25.887999999999998,25.962,285462.0,0.0,0.8415,0.4035,0.5334000000000001,0.0,0.2991366837343016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8564,0.823,0.635,0.1172027682646143,10.0,0.365,0.1436,0.177,0.0,0.1172027682646143,2.0,0.1162790697674418,0.12244386382698202,1,0
