post_date,ticker,open,high,low,close,vol,comment_num_sum,comp_max,comp_mean,comp_median,comp_min,comp_std,like_num_sum,neg_max,neg_mean,neg_median,neg_min,neg_std,neu_max,neu_mean,neu_median,neu_min,neu_std,count,pos_max,pos_mean,pos_median,pos_min,pos_std,retweet_num_sum,relative_count,diffs,bin_2,bin_3
2015-01-02 18:00:00,GOOG,26.5165,26.534815,26.325,26.345,275822.0,1.0,0.64449,0.063950294117647,0.0,-0.8125950000000001,0.4163386258596728,6.0,0.3255,0.0532264705882352,0.0,0.0,0.1059091003491423,1.0368,0.91975,0.9955000000000002,0.7244999999999999,0.102555338720127,17.0,0.2134,0.0564970588235294,0.0,0.0,0.0749462191978943,2.0,0.1370967741935483,-0.6448936491175283,-1,-1
2015-01-02 19:00:00,GOOG,26.3465,26.363,26.2725,26.3435,89275.0,1.0,0.0772,-0.0329666666666666,0.0,-0.275,0.1225267589821369,6.0,0.1155,0.01925,0.0,0.0,0.0471526775485761,1.4,1.0544166666666668,1.0,0.942,0.1707847817185906,6.0,0.058,0.0096666666666666,0.0,0.0,0.023678400846904,1.0,0.0769230769230769,-0.0056936800151841105,-1,0
2015-01-02 20:00:00,GOOG,26.3375,26.383,26.2275,26.2305,66988.0,0.0,0.58401,0.2939255555555555,0.4389,-0.3612,0.3360259849368465,3.0,0.161,0.0276666666666666,0.0,0.0,0.0578532626564829,1.0,0.8777222222222222,0.85785,0.761,0.0771380179901224,9.0,0.2142,0.1112777777777777,0.126,0.0,0.0886236357832629,0.0,0.1022727272727272,-0.4289483174217512,-1,-1
2015-01-02 21:00:00,GOOG,26.238999999999997,26.285500000000003,26.205000000000002,26.2315,70652.0,0.0,0.729,0.2599633333333333,0.4095499999999999,-0.8632050000000001,0.3941189431429523,5.0,0.4074,0.0365222222222222,0.0,0.0,0.1010116624341586,2.0,0.915286111111111,0.8577750000000001,0.6426000000000001,0.2952814399286549,18.0,0.29,0.1176361111111111,0.126,0.0,0.094799732882404,4.0,0.125,0.003812355845300708,1,0
2015-01-02 22:00:00,GOOG,26.237000000000002,26.2615,26.2135,26.225,91008.0,2.0,0.58401,0.323374,0.4488499999999999,0.0,0.2831752366056514,4.0,0.0,0.0,0.0,0.0,0.0,1.4,0.95474,0.8659250000000001,0.842,0.1703531671427201,10.0,0.19215,0.1052599999999999,0.142,0.0,0.0929335569103001,0.0,0.1538461538461538,-0.024779368316718564,-1,0
2015-01-02 23:00:00,GOOG,26.231,26.287,26.2185,26.240499999999997,221116.0,0.0,0.8065,0.4191285714285714,0.5562,0.0,0.3053232424512624,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.85,0.817,0.687,0.1127534182778213,7.0,0.313,0.15,0.183,0.0,0.1127534182778213,0.0,0.1228070175438596,0.05910390848424818,1,0
2015-01-05 17:00:00,GOOG,26.163,26.216500000000003,26.008,26.040499999999998,225959.0,1.0,0.5562,0.18212,0.2023,-0.5106,0.3319481138456947,2.0,0.248,0.0350666666666666,0.0,0.0,0.0765268082501314,1.25,0.8984,0.849,0.752,0.1302013824811395,15.0,0.183,0.0865333333333333,0.089,0.0,0.0806446054051502,0.0,0.0691244239631336,-0.7621805986928631,-1,-1
2015-01-05 18:00:00,GOOG,26.039499999999997,26.045499999999997,25.890499999999996,25.919,204616.0,1.0,1.25818,0.271658,0.0,-0.48804,0.4311648648752089,10.0,0.1386,0.00924,0.0,0.0,0.0357863661189565,2.6,1.07465,1.0,0.694,0.4744704062726899,15.0,0.5522,0.1227766666666666,0.0,0.0,0.1629555284060508,4.0,0.0967741935483871,-0.46658090282443165,-1,-1
2015-01-05 19:00:00,GOOG,25.915499999999998,25.9935,25.812,25.978500000000004,179585.0,2.0,0.668745,0.173790625,0.0,-0.3108,0.2871854754688067,22.0,0.1428,0.00993125,0.0,0.0,0.0343603215696472,7.25,1.2218229166666668,0.983,0.7539,1.2903630453059027,24.0,0.2961,0.0724125,0.0,0.0,0.099046226855685,5.0,0.1325966850828729,0.2295613256684481,1,1
2015-01-05 20:00:00,GOOG,25.97875,25.9995,25.821499999999997,25.836000000000002,126337.0,2.0,0.704025,0.2123228125,0.21945,-0.690625,0.4244101504714858,14.0,0.3875,0.041640625,0.0,0.0,0.1155031734322337,1.1,0.927990625,0.88635,0.7927500000000001,0.0907174334931458,16.0,0.25725,0.09911875,0.1167499999999999,0.0,0.0966829541594587,0.0,0.1081081081081081,-0.5485305156186948,-1,-1
2015-01-05 21:00:00,GOOG,25.84225,25.867,25.769,25.775,101330.0,0.0,0.6124,0.1642707894736842,0.0,-0.5530349999999999,0.3241553909446961,9.0,0.15225,0.0252526315789473,0.0,0.0,0.0516967452061759,1.05,0.915507894736842,0.909,0.7108500000000001,0.1143610380223258,19.0,0.238,0.0829236842105263,0.0,0.0,0.0953051639157388,1.0,0.0959595959595959,-0.236104660164127,-1,-1
2015-01-05 22:00:00,GOOG,25.7745,25.795499999999997,25.6625,25.710250000000002,183869.0,0.0,0.58401,0.233604,0.0,0.0,0.3198754508085921,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.94314,1.0,0.85785,0.0778587615493593,5.0,0.19215,0.07686,0.0,0.0,0.1052448894246176,0.0,0.0520833333333333,-0.2512124151309303,-1,-1
2015-01-05 23:00:00,GOOG,25.71,25.774935,25.653,25.6935,346407.0,1.0,0.6124,0.2169322222222222,0.0,-0.08492,0.2674710378726145,7.0,0.0737,0.0040944444444444,0.0,0.0,0.0173712565911495,1.2,0.950088888888889,1.0,0.773,0.1167256808725629,18.0,0.227,0.0763722222222222,0.0,0.0,0.0904214303434726,2.0,0.2093023255813953,-0.0651491136803517,-1,0
2015-01-06 17:00:00,GOOG,25.75,25.808749999999996,25.5025,25.519,184533.0,4.0,1.106855,0.2553113461538461,0.2873375,-0.5106,0.4220667880574298,11.0,0.248,0.0274615384615384,0.0,0.0,0.0697430889876442,1.3949,0.8919038461538461,0.819,0.6875,0.1641251296560505,26.0,0.4551,0.1325576923076923,0.139375,0.0,0.1453575740663744,1.0,0.1354166666666666,-0.6791600988576896,-1,-1
2015-01-06 18:00:00,GOOG,25.512999999999998,25.583994999999998,25.253999999999998,25.2605,268375.0,2.0,0.72319,0.2444823684210526,0.1511,-0.8052,0.3867386394380018,11.0,0.257,0.0384210526315789,0.0,0.0,0.0792228332612607,2.7,0.9564473684210526,0.85785,0.64,0.4373724742627158,19.0,0.3042,0.1261157894736842,0.179,0.0,0.1084742161537728,3.0,0.1151515151515151,-1.0129707276930855,-1,-1
2015-01-06 19:00:00,GOOG,25.261000000000003,25.346,25.183500000000002,25.218,239611.0,0.0,0.7845,0.2756225,0.2263,-0.357,0.3092650228810746,3.0,0.14595,0.0127975,0.0,0.0,0.0398192510800862,1.0,0.8837325,0.892525,0.699,0.1024176103727951,20.0,0.301,0.1109699999999999,0.1288,0.0,0.102358344220581,0.0,0.1025641025641025,-0.16824686763919905,-1,-1
2015-01-06 20:00:00,GOOG,25.213749999999997,25.2495,25.113999999999997,25.24575,221531.0,0.0,0.64302,0.2008936956521739,0.0,-0.5267,0.3272772600432287,12.0,0.236,0.0165652173913043,0.0,0.0,0.0565724202697556,1.0512,0.9115565217391304,0.8987,0.6279,0.1045670829749842,23.0,0.4221,0.0979652173913043,0.0,0.0,0.1173378072400585,1.0,0.132183908045977,0.11004044729954199,1,0
2015-01-06 21:00:00,GOOG,25.24575,25.24575,25.107499999999998,25.2075,226018.0,2.0,0.76545,0.188325,0.0,-0.5994,0.3319960696303496,5.0,0.262,0.0153076923076923,0.0,0.0,0.0569376987457478,1.25,0.9200192307692308,0.942,0.505,0.1564165260302907,26.0,0.495,0.0896730769230769,0.0,0.0,0.1264453195897493,1.0,0.1511627906976744,-0.15151065030748478,-1,-1
2015-01-06 22:00:00,GOOG,25.204,25.274,25.115000000000002,25.2075,379167.0,2.0,0.6124,0.1141295238095238,0.0,-0.3182,0.2947669942425066,3.0,0.173,0.022,0.0,0.0,0.0561916363883451,1.4,0.951795238095238,1.0,0.773,0.1346227255190983,21.0,0.227,0.0523952380952381,0.0,0.0,0.08695653067016,0.0,0.1891891891891892,0.0,-1,0
2015-01-06 23:00:00,GOOG,25.212,25.3155,25.052500000000002,25.0805,518463.0,0.0,0.5849,0.2965422222222222,0.4153799999999999,0.0,0.2853261879751742,4.0,0.1080999999999999,0.0120111111111111,0.0,0.0,0.0360333333333333,1.05,0.908661111111111,0.8429499999999999,0.817,0.1000640850211059,9.0,0.1989499999999999,0.1015499999999999,0.166,0.0,0.096690537282611,2.0,0.1285714285714285,-0.5038183080432357,-1,-1
2015-01-07 17:00:00,GOOG,25.354499999999998,25.3622,25.16,25.224,211843.0,0.0,0.729,0.1012125862068965,0.0,-0.5859,0.3638504356914996,9.0,0.2604,0.0385741379310344,0.0,0.0,0.0737346214240754,1.1,0.9015982758620688,0.8967,0.71,0.1143910753595803,29.0,0.29,0.0753086206896551,0.0,0.0,0.0995413231392634,1.0,0.1757575757575757,0.5721576523594063,1,1
