post_date,ticker,open,high,low,close,vol,comment_num_sum,comp_max,comp_mean,comp_median,comp_min,comp_std,like_num_sum,neg_max,neg_mean,neg_median,neg_min,neg_std,neu_max,neu_mean,neu_median,neu_min,neu_std,count,pos_max,pos_mean,pos_median,pos_min,pos_std,retweet_num_sum,relative_count
2015-01-02 17:00:00,GOOG,529.19,531.27,527.28,530.32,184036.0,0.0,0.4404,0.0838571428571428,0.0,-0.5106,0.3223667210757693,1.0,0.248,0.0354285714285714,0.0,0.0,0.0937351893062883,1.0,0.9022857142857142,0.879,0.752,0.0994496761947372,7.0,0.172,0.0622857142857142,0.0,0.0,0.0790753106974911,1.0,0.0397727272727272
2015-01-02 18:00:00,GOOG,530.33,530.6963,526.5,526.9,275822.0,1.0,0.6249,0.0551764705882352,0.0,-0.7739,0.3974539588578339,6.0,0.31,0.0519999999999999,0.0,0.0,0.1032708816656466,1.0,0.8951764705882352,0.905,0.69,0.1052688434997018,17.0,0.194,0.0528823529411764,0.0,0.0,0.0695888661649092,2.0,0.1370967741935483
2015-01-02 19:00:00,GOOG,526.93,527.26,525.45,526.87,89275.0,1.0,0.0772,-0.0288,0.0,-0.25,0.112679368120344,6.0,0.105,0.0174999999999999,0.0,0.0,0.0428660704987056,1.0,0.9728333333333332,1.0,0.895,0.0446336942977686,6.0,0.058,0.0096666666666666,0.0,0.0,0.023678400846904,1.0,0.0769230769230769
2015-01-02 20:00:00,GOOG,526.75,527.66,524.55,524.61,66988.0,0.0,0.5562,0.2846555555555555,0.4389,-0.3612,0.3271947054549902,3.0,0.161,0.0276666666666666,0.0,0.0,0.0578532626564829,1.0,0.8642222222222222,0.839,0.761,0.0847552030523463,9.0,0.204,0.1081111111111111,0.126,0.0,0.0851138126928356,0.0,0.1022727272727272
2015-01-02 21:00:00,GOOG,524.78,525.71,524.1,524.63,70652.0,0.0,0.729,0.2604777777777778,0.4095499999999999,-0.8221,0.3853900690981504,5.0,0.388,0.0354444444444444,0.0,0.0,0.0968389944685156,1.0,0.8474444444444444,0.8514999999999999,0.612,0.1128508762103241,18.0,0.29,0.1171111111111111,0.126,0.0,0.094350964887294,4.0,0.125
2015-01-02 22:00:00,GOOG,524.74,525.23,524.27,524.5,91008.0,2.0,0.5562,0.31225,0.4488499999999999,0.0,0.2719403090140678,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8984,0.858,0.817,0.0891754824302435,10.0,0.183,0.1016,0.142,0.0,0.0891754824302434,0.0,0.1538461538461538
2015-01-02 23:00:00,GOOG,524.62,525.74,524.37,524.81,221116.0,0.0,0.8065,0.4191285714285714,0.5562,0.0,0.3053232424512624,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.85,0.817,0.687,0.1127534182778213,7.0,0.313,0.15,0.183,0.0,0.1127534182778213,0.0,0.1228070175438596
2015-01-05 17:00:00,GOOG,523.26,524.33,520.16,520.81,225959.0,1.0,0.5562,0.18212,0.2023,-0.5106,0.3319481138456947,2.0,0.248,0.0350666666666666,0.0,0.0,0.0765268082501314,1.0,0.8784,0.849,0.752,0.0867564736160116,15.0,0.183,0.0865333333333333,0.089,0.0,0.0806446054051502,0.0,0.0691244239631336
2015-01-05 18:00:00,GOOG,520.79,520.91,517.81,518.38,204616.0,1.0,0.6486,0.2218933333333333,0.0,-0.4648,0.3378340895990783,10.0,0.132,0.0088,0.0,0.0,0.0340822534466252,1.0,0.8903333333333333,0.868,0.694,0.1142288846800059,15.0,0.306,0.1008666666666666,0.0,0.0,0.1174252751246308,4.0,0.0967741935483871
2015-01-05 19:00:00,GOOG,518.31,519.87,516.24,519.57,179585.0,2.0,0.6369,0.1716708333333333,0.0,-0.296,0.2814267817037763,22.0,0.136,0.0094583333333333,0.0,0.0,0.0327241157806164,1.0,0.919625,0.96,0.718,0.0946254917855235,24.0,0.282,0.0709166666666666,0.0,0.0,0.0963480631635235,5.0,0.1325966850828729
