date_,ticker,open,high,low,close,vol,max_comp,max_neg,max_neu,max_pos,min_comp,min_neg,min_neu,min_pos,std_comp,std_neg,std_neu,std_pos,mean_comp,mean_neg,mean_neu,mean_pos,median_comp,median_neg,median_neu,median_pos,count,diffs,bin_2,bin_3,bin_5
2015-01-02 18:00:00,AMZN,313.25,313.59,308.63,308.96,509208.0,0.7603,0.0,1.0,0.273,0.0,0.0,0.727,0.0,0.2983728864677301,0.0,0.1037662815006425,0.1037662815006425,0.2387944444444444,0.0,0.9051666666666668,0.0948333333333333,0.08895,0.0,0.9525,0.0475,18.0,-4.560000000000002,decrease,decrease,decrease
2015-01-02 19:00:00,AMZN,308.84,310.12,306.9601,309.75,427854.0,0.5106,0.267,1.0,0.202,-0.6124,0.0,0.733,0.0,0.3980180498419639,0.1194060299984887,0.1304806499064133,0.0903371462909915,-0.02036,0.0534,0.9062,0.0404,0.0,0.0,1.0,0.0,5.0,0.7900000000000205,increase,neutral,neutral
2015-01-02 20:00:00,AMZN,309.77,309.93,308.05,308.4,209933.0,0.5473,0.149,0.925,0.214,-0.5423,0.0,0.786,0.0,0.5465044098632691,0.0860251901092542,0.0695485441975603,0.1085833013558407,0.0274,0.0496666666666666,0.8540000000000001,0.0963333333333333,0.0772,0.0,0.851,0.075,3.0,-1.3500000000000227,decrease,neutral,neutral
2015-01-02 21:00:00,AMZN,308.41,308.48,307.25,308.35,158209.0,0.6369,0.292,1.0,0.207,-0.2185,0.0,0.502,0.0,0.256305321983222,0.0828433801883146,0.1325711226629033,0.0740313516399709,0.2885846153846154,0.0347692307692307,0.8424615384615385,0.1228461538461538,0.4201,0.0,0.84,0.144,13.0,-0.049999999999954525,decrease,neutral,neutral
2015-01-02 22:00:00,AMZN,308.21,308.66,307.72,308.02,187600.0,0.5719,0.0,1.0,0.207,0.0,0.0,0.793,0.0,0.299274628616148,0.0,0.1047998091601315,0.1047998091601315,0.3369333333333333,0.0,0.887,0.1129999999999999,0.4389,0.0,0.868,0.132,3.0,-0.3300000000000409,decrease,neutral,neutral
2015-01-02 23:00:00,AMZN,308.03,309.32,307.495,308.52,341388.0,0.7964,0.085,1.0,0.403,0.0,0.0,0.597,0.0,0.4325653553703378,0.0425,0.1915280658284837,0.2013891340994676,0.4235,0.02125,0.7435,0.23525,0.4488,0.0,0.6885,0.269,4.0,0.5,increase,neutral,neutral
2015-01-05 17:00:00,AMZN,307.01,308.38,303.15,303.83,317745.0,0.8658,0.171,1.0,0.455,-0.1449,0.0,0.545,0.0,0.283110565489292,0.0500326143630332,0.1543312319871342,0.1436300659100779,0.25508125,0.0179375,0.8254375,0.1565625,0.1779,0.0,0.8465,0.1395,16.0,-4.689999999999998,decrease,decrease,decrease
2015-01-05 18:00:00,AMZN,303.59,305.35,302.7119,303.29,383604.0,0.4404,0.386,1.0,0.209,-0.6966,0.0,0.614,0.0,0.3359114398745546,0.115139554276818,0.1212958058410095,0.0842207486485603,-0.0159894736842105,0.0596842105263157,0.8866842105263159,0.0536315789473684,0.0,0.0,0.868,0.0,19.0,-0.5399999999999636,decrease,neutral,neutral
2015-01-05 19:00:00,AMZN,303.22,304.45,302.74,303.06,247073.0,0.6369,0.401,1.0,0.228,-0.5859,0.0,0.494,0.0,0.3012240165367432,0.1123472218988892,0.1532185435184725,0.091192876326173,0.0757363636363636,0.0602272727272727,0.8637272727272727,0.0760454545454545,0.0,0.0,0.8915,0.0,22.0,-0.2300000000000182,decrease,neutral,neutral
2015-01-05 20:00:00,AMZN,303.06,303.4,301.26,301.61,223287.0,0.6249,0.171,1.0,0.504,0.0,0.0,0.325,0.0,0.2403997880134736,0.0557697877956266,0.1942380577459604,0.1530832269028006,0.1800846153846153,0.0224615384615384,0.8616153846153847,0.1158461538461538,0.0015,0.0,0.926,0.074,13.0,-1.4499999999999886,decrease,neutral,neutral
2015-01-05 21:00:00,AMZN,301.7,303.19,300.91,303.0299,255668.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13.0,1.4198999999999842,increase,neutral,neutral
2015-01-05 22:00:00,AMZN,302.91,302.92,300.85,301.69,223530.0,0.7184,0.173,1.0,0.261,0.0,0.0,0.655,0.0,0.3240588691374866,0.0706269542502483,0.1577915291346993,0.1254444099990111,0.2048333333333333,0.0288333333333333,0.8598333333333333,0.1115,0.0,0.0,0.8825000000000001,0.0865,6.0,-1.3399,decrease,neutral,neutral
2015-01-05 23:00:00,AMZN,301.55,302.98,301.21,302.1,422305.0,0.6486,0.216,0.828,0.346,-0.1779,0.0,0.631,0.131,0.3773341525315018,0.0977147208288836,0.0804628278565118,0.0961611494662302,0.3357333333333334,0.0618333333333333,0.7113333333333333,0.2268333333333333,0.4989,0.0,0.6839999999999999,0.1925,6.0,0.410000000000025,increase,neutral,neutral
2015-01-06 17:00:00,AMZN,302.24,303.0,299.13,299.97,303907.0,0.7579,0.309,1.0,0.302,-0.34,0.0,0.515,0.0,0.3082641670763839,0.0954045463933846,0.1524399539505295,0.1062682951281827,0.0485142857142857,0.0517857142857142,0.8793571428571428,0.0687857142857142,0.0,0.0,0.948,0.0,14.0,-2.1299999999999955,decrease,decrease,decrease
2015-01-06 18:00:00,AMZN,299.97,302.39,298.15,298.7,455164.0,0.8001,0.159,1.0,0.309,-0.34,0.0,0.662,0.0,0.2609046716567331,0.0619816084029753,0.0902548589298081,0.0865958466633398,0.1659999999999999,0.0367857142857142,0.8223571428571429,0.1409285714285714,0.1779,0.0,0.8205,0.1455,14.0,-1.2700000000000387,decrease,neutral,neutral
2015-01-06 19:00:00,AMZN,298.635,299.05,294.22,295.964,472721.0,0.7351,0.32,1.0,0.42,-0.765,0.0,0.58,0.0,0.3485587747387353,0.0907061623856772,0.1519686948372141,0.1353273224834006,0.146705,0.05785,0.7858,0.1563,0.1027,0.0,0.735,0.1555,20.0,-2.73599999999999,decrease,decrease,decrease
2015-01-06 20:00:00,AMZN,295.98,295.98,294.28,295.75,298426.0,0.5983,0.256,1.0,0.483,-0.6705,0.0,0.517,0.0,0.3284027167908396,0.0788201458043271,0.1779347330645965,0.1650016316935637,0.1684857142857143,0.0349999999999999,0.8250000000000001,0.1399999999999999,0.12755,0.0,0.8685,0.0995,14.0,-0.21399999999999864,decrease,neutral,neutral
