post_date,ticker,open,high,low,close,vol,comment_num_sum,comp_max,comp_mean,comp_median,comp_min,comp_std,like_num_sum,neg_max,neg_mean,neg_median,neg_min,neg_std,neu_max,neu_mean,neu_median,neu_min,neu_std,count,pos_max,pos_mean,pos_median,pos_min,pos_std,retweet_num_sum,relative_count
2015-01-02 17:00:00,TSLA,222.87,223.25,218.1,218.9,607533.0,8.0,1.071,0.1905507142857143,0.04053,-0.952,0.4270280045542036,10.0,0.4143999999999999,0.0353232142857142,0.0,0.0,0.0910730389446791,2.1224,0.9708089285714284,0.9444,0.674,0.2735336427455027,28.0,0.4087999999999999,0.1189678571428571,0.097,0.0,0.12847787834825,4.0,0.1590909090909091
2015-01-02 18:00:00,TSLA,218.81,219.0,213.26,215.9,1236171.0,0.0,0.442575,-0.007148,0.0,-0.8125950000000001,0.32400247893599,11.0,0.3255,0.0399,0.0,0.0,0.1029737830712264,1.1,0.991,1.025,0.7244999999999999,0.1193549794148158,10.0,0.1365,0.0241,0.0,0.0,0.0513640600679762,2.0,0.0806451612903225
2015-01-02 19:00:00,TSLA,215.9,215.94,213.92,215.54,430534.0,0.0,0.5574,0.001655,0.0,-0.6486,0.4291242439800256,2.0,0.323,0.1033125,0.045675,0.0,0.1275014082555281,1.0,0.80728125,0.7875,0.6279,0.1362846808745261,8.0,0.248,0.10190625,0.06615,0.0,0.1148056881290544,0.0,0.1025641025641025
2015-01-02 20:00:00,TSLA,215.5,216.85,215.0,215.83,410296.0,14.0,0.862785,0.1319475,0.0,-0.3108,0.3147948122294567,19.0,0.204,0.03615,0.0,0.0,0.0617077620298843,3.05,1.1236275,1.0,0.6791999999999999,0.5542395414759996,20.0,0.3234,0.0827225,0.0,0.0,0.1256885692526948,3.0,0.2272727272727272
2015-01-02 21:00:00,TSLA,215.933,216.666,215.29,215.97,280002.0,1.0,0.6705,0.1830959999999999,0.0,-0.6369,0.3486262029698038,5.0,0.483,0.0385999999999999,0.0,0.0,0.1254009569341478,1.2,0.8829033333333334,0.9053,0.517,0.1801985437418035,15.0,0.33075,0.1084966666666666,0.0,0.0,0.1273108547536118,0.0,0.1041666666666666
2015-01-02 22:00:00,TSLA,215.96,218.28,215.96,218.08,332427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0153846153846153
2015-01-02 23:00:00,TSLA,218.0904,220.0,217.085,219.19,646863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0175438596491228
2015-01-05 17:00:00,TSLA,214.55,216.5,211.2,213.17,977685.0,2.0,0.92715,0.2709369565217391,0.3108,-0.24893,0.3079245591409272,24.0,0.0913,0.0065717391304347,0.0,0.0,0.0222837018819857,7.800000000000001,1.248863043478261,1.0,0.5596500000000001,1.433883468323429,23.0,0.4305,0.0967391304347826,0.09555,0.0,0.1144326359564296,6.0,0.1059907834101382
2015-01-05 18:00:00,TSLA,213.0,213.3899,210.4,210.42,898243.0,2.0,0.73568,0.082053064516129,0.0,-1.727,0.4382713468972493,34.0,0.5425,0.0265435483870967,0.0,0.0,0.1019424533269755,2.2,1.055083870967742,1.0,0.8008000000000001,0.2970815363350317,31.0,0.2992,0.0619209677419354,0.0,0.0,0.0904218408112715,4.0,0.2
2015-01-05 19:00:00,TSLA,210.5,212.1,209.77,210.1725,624505.0,1.0,0.8519,0.2092702083333333,0.1591,-0.66888,0.392043054042258,10.0,0.348,0.0417958333333333,0.0,0.0,0.0992289862944013,1.1,0.8848625,0.8702,0.652,0.1264904114341581,24.0,0.341,0.1025083333333333,0.063,0.0,0.1184388740408231,2.0,0.1325966850828729
2015-01-05 20:00:00,TSLA,210.245,210.4756,207.1626,207.48,558976.0,2.0,0.6791400000000001,0.2312103846153846,0.2732,-0.518595,0.3378040703293697,12.0,0.2496,0.0506615384615384,0.0,0.0,0.0897702371656064,1.15,0.9017076923076924,0.9009,0.6228,0.1419364629657607,13.0,0.3288,0.12455,0.1463,0.0,0.1171228806282814,1.0,0.0878378378378378
2015-01-05 21:00:00,TSLA,207.5799,209.63,207.4,208.9,441690.0,3.0,0.56352,0.0457810526315789,0.0,-0.7696,0.3609932704458128,8.0,0.2834,0.0450026315789473,0.0,0.0,0.0788275763819084,2.3166,1.0634263157894737,0.9303,0.7602,0.4005390865128663,19.0,0.3048,0.0678868421052631,0.0,0.0,0.0986712299650056,6.0,0.0959595959595959
2015-01-05 22:00:00,TSLA,208.91,208.99,207.76,208.42,260509.0,2.0,1.093,0.2671842857142857,0.20095,-0.8479,0.4830813883285616,11.0,0.45,0.0321428571428571,0.0,0.0,0.1202675588605909,1.35,0.8808678571428572,0.88095,0.404,0.2398118778792619,14.0,0.596,0.1548464285714285,0.0745499999999999,0.0,0.1929173382807793,3.0,0.1458333333333333
2015-01-05 23:00:00,TSLA,208.43,210.88,208.14,210.01,815912.0,0.0,0.5562,0.0504,0.0,-0.8983800000000001,0.423618875995865,4.0,0.3528,0.0392,0.0,0.0,0.1176,1.7472,1.0519388888888888,1.0,0.829,0.2740953458399305,9.0,0.171,0.04775,0.0,0.0,0.0741211002346835,4.0,0.1046511627906976
