date_,ticker,close,diffs,bin_2,bin_3,bin_5,high,vol,max_pos,min_neu,std_neg,std_neu,std_pos,mean_comp,mean_neg,mean_pos,count
2015-08-27 22:00:00,GOOG,637.62,1.9696346000136256,1,1,2,637.89,396445.0,0.406,0.594,0.0375258203390442,0.1206285876466912,0.1151702102972009,0.1168965517241379,0.0124827586206896,0.0739655172413793,29.0
2015-08-28 16:00:00,GOOG,630.501,-1.116495718453003,-1,-1,-2,636.88,199138.0,0.219,0.549,0.1274197832739902,0.1296917623304359,0.0704771540271461,-0.0418736842105263,0.0666315789473684,0.0311578947368421,19.0
2015-08-28 17:00:00,GOOG,626.9,-0.5711331147769783,-1,-1,-1,631.39,257560.0,0.44,0.549,0.1404408947833081,0.1785571803839506,0.1339059533696171,0.0615374999999999,0.0699166666666666,0.09175,24.0
2015-08-28 18:00:00,GOOG,628.175,0.203381719572504,1,0,0,632.3399,158287.0,0.522,0.478,0.0567958429763166,0.1078229210009565,0.1039399039274475,0.126654716981132,0.0179622641509433,0.0656415094339622,53.0
2015-08-28 19:00:00,GOOG,627.43,-0.1185975245751591,-1,0,0,629.32,127781.0,0.355,0.633,0.1178991986937637,0.1401836765029892,0.09916201522336,-0.0686799999999999,0.0833,0.0605,20.0
2015-08-28 20:00:00,GOOG,626.54,-0.1418484930589825,-1,0,0,630.199,157495.0,0.291,0.709,0.0612838130922549,0.1027047772227164,0.0818832642578276,0.06376,0.0221333333333333,0.0516,30.0
2015-08-28 21:00:00,GOOG,628.448,0.3045296389695862,1,1,1,629.35,145750.0,0.44,0.56,0.0460020513214143,0.1135757700789702,0.1111934399692277,0.1665274809160305,0.0116793893129771,0.0936564885496183,131.0
2015-08-28 22:00:00,GOOG,630.47,0.3217449971994579,1,1,1,630.53,239478.0,0.407,0.593,0.0442335232054083,0.1323814181419773,0.1200568492790958,0.0940388888888888,0.0146111111111111,0.081,18.0
2015-08-31 16:00:00,GOOG,629.765,-0.1118213396355205,-1,0,0,633.65,212873.0,0.433,0.501,0.1091353513621664,0.165756379024018,0.1236940148201422,0.0522232558139534,0.0576279069767441,0.0790697674418604,43.0
2015-08-31 17:00:00,GOOG,635.28,0.8757234841567874,1,1,2,635.8,204320.0,0.539,0.461,0.0830459636314234,0.145889589029792,0.1194237854495373,0.0807703703703703,0.0418333333333333,0.0801851851851851,54.0
2015-08-31 18:00:00,GOOG,632.5899,-0.4234510766905952,-1,-1,-1,635.76,190865.0,0.361,0.581,0.0693096679068618,0.1427012510765884,0.0987527446462294,0.0574166666666666,0.0332222222222222,0.0441111111111111,18.0
2015-08-31 19:00:00,GOOG,630.64,-0.3082407733667525,-1,-1,-1,633.4989,96003.0,0.252,0.748,0.0567297378620308,0.0940335886238193,0.0952172032222837,0.1505473684210526,0.0184736842105263,0.0882631578947368,19.0
2015-08-31 20:00:00,GOOG,626.377,-0.6759799568692215,-1,-1,-1,631.13,103842.0,0.403,0.597,0.0603031041308496,0.1045425943000675,0.0968065733495311,0.0357266666666666,0.0205333333333333,0.0489333333333333,30.0
2015-08-31 21:00:00,GOOG,619.82,-1.0468136601439526,-1,-1,-2,627.279,194118.0,0.355,0.612,0.0984635296273024,0.1537079171985744,0.1192391754096821,0.1011466666666666,0.0519333333333333,0.1071333333333333,15.0
2015-08-31 22:00:00,GOOG,618.02,-0.2904068923235914,-1,-1,-1,621.94,342825.0,0.149,0.741,0.0631581537170964,0.0908996306766031,0.0494250755713948,-0.0661733333333333,0.0366666666666666,0.0271333333333333,15.0
2015-09-01 16:00:00,GOOG,607.98,-1.6245428950519392,-1,-1,-2,612.86,337680.0,0.453,0.547,0.0194012651883605,0.1368941196691808,0.1379797415960368,0.1616727272727272,0.0041363636363636,0.0778636363636363,22.0
2015-09-01 17:00:00,GOOG,606.99,-0.1628343037599955,-1,0,0,608.56,532385.0,0.399,0.417,0.0961354652846326,0.1454230206260952,0.1071268899139504,-0.021253488372093,0.055860465116279,0.0541395348837209,43.0
2015-09-01 18:00:00,GOOG,606.0,-0.1630998863243249,-1,0,0,611.075,221697.0,0.778,0.222,0.0855805338717735,0.2126323210809071,0.194930773222717,0.0549638888888888,0.0375277777777777,0.0962222222222222,36.0
2015-09-01 19:00:00,GOOG,602.54,-0.5709570957095789,-1,-1,-1,607.21,199211.0,0.257,0.382,0.1284034323584905,0.1626059737608145,0.0814664672444146,-0.0683378378378378,0.075054054054054,0.0342162162162162,37.0
2015-09-01 20:00:00,GOOG,603.44,0.1493676768347551,1,0,0,605.79,231053.0,0.299,0.549,0.120704577537203,0.1340345345946752,0.0759832933382523,-0.0752851851851851,0.0730925925925926,0.039537037037037,54.0
2015-09-01 21:00:00,GOOG,599.1562,-0.7098965928675649,-1,-1,-1,604.29,352656.0,0.349,0.651,0.0875932930094374,0.1177859819732684,0.1134876671400261,0.0370434782608695,0.0493043478260869,0.0647826086956521,23.0
2015-09-01 22:00:00,GOOG,597.8,-0.2263516592167502,-1,0,0,601.12,577609.0,0.185,0.698,0.0746381466890521,0.1102933106724291,0.0637431785405898,0.0040888888888888,0.0458333333333333,0.0456111111111111,18.0
2015-09-02 16:00:00,GOOG,604.41,1.1057209769153695,1,1,2,608.666,285854.0,0.206,0.729,0.0885082350516474,0.0999914282040501,0.0772597059877409,0.074225,0.0421785714285714,0.0541071428571428,28.0
2015-09-02 17:00:00,GOOG,603.67,-0.1224334474942523,-1,0,0,607.7,238086.0,0.348,0.652,0.0271644215307716,0.0936327140743422,0.0932352389529232,0.0842791666666666,0.0074166666666666,0.0428749999999999,24.0
2015-09-02 18:00:00,GOOG,604.04,0.0612917653684874,1,0,0,607.33,168604.0,0.452,0.548,0.1030430855048301,0.1292059207640048,0.1133532029393117,0.0067173913043478,0.0691739130434782,0.0653043478260869,23.0
2015-09-02 19:00:00,GOOG,607.41,0.5579100721806451,1,1,1,607.5018,168838.0,0.318,0.53,0.0634269214054596,0.1399884152716088,0.1129421794434475,0.1643846153846153,0.0258461538461538,0.0935384615384615,13.0
2015-09-02 20:00:00,GOOG,607.355,-0.0090548394000689,-1,0,0,610.0,180391.0,0.282,0.718,0.0875267578134443,0.1066395017492736,0.0836348212967142,-0.0485375,0.066,0.0408749999999999,16.0
2015-09-02 21:00:00,GOOG,606.38,-0.1605321434745787,-1,0,0,610.71,190692.0,0.275,0.541,0.11475,0.1339083641898444,0.0884311172608375,0.0665,0.0286875,0.0499375,16.0
2015-09-02 22:00:00,GOOG,614.34,1.3127082027771353,1,1,2,614.34,271828.0,0.254,0.746,0.0221370729772479,0.092211584498855,0.085945453938132,0.157045,0.00495,0.0649,20.0
2015-09-03 16:00:00,GOOG,614.5,0.0260442100465496,1,0,0,619.71,174871.0,0.416,0.584,0.07565244182459,0.1339283090090477,0.1327135061425312,0.0534133333333333,0.0365333333333333,0.0714333333333333,30.0
2015-09-03 17:00:00,GOOG,617.73,0.5256305939788541,1,1,1,618.29,150742.0,0.203,0.758,0.0899733486272655,0.0928960224965041,0.0751732918630267,-0.0550454545454545,0.0578181818181818,0.0464999999999999,22.0
2015-09-03 18:00:00,GOOG,612.73,-0.8094151166367136,-1,-1,-2,618.8,158562.0,0.298,0.606,0.1041344483508379,0.128009830351683,0.1173464954738743,0.15089375,0.057375,0.10475,16.0
2015-09-03 19:00:00,GOOG,611.0,-0.2823429569304592,-1,-1,-1,613.13,120216.0,0.306,0.576,0.0845677637558583,0.1346544590176401,0.1009215867228942,0.0111439999999999,0.07296,0.0754,25.0
2015-09-03 20:00:00,GOOG,605.0,-0.9819967266775808,-1,-1,-2,611.7,159981.0,0.414,0.586,0.0283296916427169,0.1323815041361996,0.135357341471048,0.1723642857142857,0.0075714285714285,0.0980714285714285,14.0
2015-09-03 21:00:00,GOOG,607.31,0.381818181818172,1,1,1,609.2,149483.0,0.27,0.73,0.0829779087066752,0.1075967499790797,0.1133761505571234,0.0926416666666666,0.0493333333333333,0.0758333333333333,12.0
2015-09-03 22:00:00,GOOG,606.29,-0.1679537633169192,-1,0,0,608.47,231990.0,0.385,0.581,0.0839286037433948,0.1624124946580546,0.1393586814850914,0.085335,0.0473,0.08,20.0
2015-09-04 16:00:00,GOOG,596.92,-1.5454650414817972,-1,-1,-2,601.966,214159.0,0.38,0.62,0.0551966866399413,0.1131203736356764,0.1065136351437914,0.0738190476190476,0.0183571428571428,0.0536666666666666,42.0
2015-09-04 17:00:00,GOOG,598.83,0.3199758761643245,1,1,1,603.47,264129.0,0.362,0.596,0.0923753512241467,0.1350387881713137,0.089761278359501,0.0284754385964912,0.0422807017543859,0.0578070175438596,57.0
2015-09-04 18:00:00,GOOG,600.38,0.2588380675650814,1,1,1,600.9,142011.0,0.317,0.612,0.1039749068285228,0.1378599101940432,0.0841119106195104,-0.0377,0.05184375,0.04265625,32.0
2015-09-04 19:00:00,GOOG,597.13,-0.5413238282421129,-1,-1,-1,600.6,103463.0,0.609,0.391,0.0963643541180489,0.1822830027007265,0.1662668342549414,0.1178136363636363,0.0632272727272727,0.1347727272727273,22.0
2015-09-04 20:00:00,GOOG,599.87,0.4588615544353747,1,1,1,600.49,143110.0,0.358,0.559,0.0657195439845595,0.1268571091971047,0.100930996992233,0.1283115384615384,0.0204615384615384,0.0708846153846153,26.0
2015-09-04 21:00:00,GOOG,601.61,0.2900628469501676,1,1,1,601.935,124841.0,0.286,0.714,0.1007908784046981,0.1069994807879407,0.0949088513178804,0.0442210526315789,0.0626315789473684,0.0583684210526315,19.0
2015-09-04 22:00:00,GOOG,600.7,-0.1512607835641,-1,0,0,602.105,287385.0,0.36,0.492,0.1242317909344781,0.1723844145032733,0.1182522983311785,-0.0723333333333333,0.0945833333333333,0.0551666666666666,12.0
2015-09-08 16:00:00,GOOG,611.6,1.8145496920259685,1,1,2,614.7815,211479.0,0.394,0.606,0.0540152462310117,0.1210523794538073,0.1085142189498026,0.0821333333333333,0.0193055555555555,0.0580833333333333,36.0
2015-09-08 17:00:00,GOOG,609.23,-0.3875081752779619,-1,-1,-1,612.5,208767.0,0.35,0.641,0.0546831842619432,0.1171089756572363,0.1154125709724098,0.1272125,0.022575,0.0787,40.0
2015-09-08 18:00:00,GOOG,609.95,0.1181819674014761,1,0,0,611.7793,133328.0,0.317,0.638,0.0573935322476291,0.0955240230121777,0.0711295325515534,0.0248719298245614,0.0179824561403508,0.0319824561403508,57.0
2015-09-08 19:00:00,GOOG,610.35,0.065579145831629,1,0,0,612.66,94498.0,0.215,0.604,0.096507103638186,0.1246086399809208,0.0857226095582354,0.0240349999999999,0.0464,0.05355,20.0
2015-09-08 20:00:00,GOOG,613.12,0.4538379618251875,1,1,1,613.23,109557.0,0.231,0.726,0.0717302121377968,0.0985923763110853,0.0707161697680712,0.02472,0.02416,0.03688,25.0
2015-09-08 21:00:00,GOOG,614.32,0.1957202505219246,1,0,0,615.0,140390.0,0.238,0.537,0.1121696007110281,0.1245322999057142,0.0677437912729915,-0.0017065217391304,0.0352608695652173,0.0336086956521739,46.0
2015-09-08 22:00:00,GOOG,614.66,0.0553457481442754,1,0,0,616.31,301802.0,0.064,0.846,0.029246600424043,0.0484681713742496,0.0243370275319503,-0.0219090909090909,0.0088181818181818,0.0109090909090909,11.0
2015-09-09 16:00:00,GOOG,624.46,1.594377379364209,1,1,2,626.52,216332.0,0.414,0.586,0.0743247688483981,0.1135929615757078,0.1017555161034096,0.0929533333333333,0.0313666666666666,0.0617666666666666,30.0
2015-09-09 17:00:00,GOOG,620.625,-0.614130608846053,-1,-1,-1,625.9,189448.0,0.208,0.792,0.0349296912859723,0.0895664642327222,0.0902140132231028,0.0778583333333333,0.0100833333333333,0.06075,12.0
2015-09-09 18:00:00,GOOG,619.81,-0.1313192346425018,-1,0,0,622.82,120146.0,0.268,0.732,0.0219740106229414,0.0787564269753013,0.0776233309811234,0.0714314285714285,0.0037142857142857,0.0399714285714285,35.0
2015-09-09 19:00:00,GOOG,620.41,0.0968038592471964,1,0,0,622.95,57135.0,0.278,0.692,0.0656826207353716,0.1184887477076761,0.1048050094222599,0.154688,0.0179599999999999,0.08644,25.0
2015-09-09 20:00:00,GOOG,616.48,-0.6334520720168824,-1,-1,-1,622.55,92970.0,0.414,0.541,0.1120182823838827,0.1743298091347006,0.1622825015031431,0.1926529411764705,0.0362941176470588,0.1101176470588235,17.0
2015-09-09 21:00:00,GOOG,615.04,-0.2335842200882565,-1,0,0,617.96,169681.0,0.448,0.552,0.0752151965886704,0.1382010497132491,0.1165147218500796,0.0625375,0.0316875,0.0610208333333333,48.0
2015-09-09 22:00:00,GOOG,612.8,-0.3642039542143593,-1,-1,-1,617.785,277774.0,0.236,0.595,0.0734327423365001,0.1205725617504199,0.0784426542131256,0.0407294117647058,0.0253529411764705,0.037,17.0
2015-09-10 16:00:00,GOOG,615.48,0.437336814621414,1,1,1,617.8,129226.0,0.52,0.48,0.0921216492926514,0.1592101445570291,0.1532022402151039,0.080340909090909,0.0387272727272727,0.0814545454545454,22.0
2015-09-10 17:00:00,GOOG,618.24,0.4484304932735439,1,1,1,619.6,381316.0,0.385,0.549,0.0772444957340788,0.1405694356315277,0.12562506057374,0.06315,0.0660454545454545,0.0663181818181818,22.0
2015-09-10 18:00:00,GOOG,617.36,-0.1423395445134589,-1,0,0,619.07,191075.0,0.493,0.507,0.1114729016048644,0.1720154025118062,0.1679574518373794,0.1755454545454545,0.0582727272727272,0.1229090909090909,22.0
2015-09-10 19:00:00,GOOG,618.36,0.1619800440585628,1,0,0,618.74,62591.0,0.289,0.711,0.0537952024768362,0.0983664189698516,0.0897149984806384,0.0884,0.0269333333333333,0.0522666666666666,15.0
2015-09-10 20:00:00,GOOG,622.6,0.6856847144058431,1,1,1,624.16,171619.0,0.414,0.586,0.0404139886201606,0.1173058477006236,0.1128310578654991,0.0648714285714285,0.0157619047619047,0.0393809523809523,21.0
2015-09-10 21:00:00,GOOG,620.1,-0.4015419209765447,-1,-1,-1,623.25,97626.0,0.403,0.455,0.1083012260113225,0.2154008150196073,0.1774774164037028,0.0701499999999999,0.0794,0.1333,10.0
2015-09-10 22:00:00,GOOG,621.48,0.2225447508466427,1,0,0,622.2399,243326.0,0.153,0.772,0.0435553983711861,0.0787808236934483,0.058512935632761,0.061990909090909,0.0195454545454545,0.0391818181818181,11.0
2015-09-11 16:00:00,GOOG,618.41,-0.4939821072279193,-1,-1,-1,621.22,89510.0,0.414,0.586,0.0689491909119995,0.1045652240886504,0.1006965258714552,0.1101625,0.02659375,0.072125,32.0
2015-09-11 17:00:00,GOOG,623.13,0.7632476835756297,1,1,2,624.56,176530.0,0.492,0.508,0.0653418361813896,0.1411033089294849,0.1234994641569704,-0.0006833333333333,0.0364444444444444,0.052,18.0
2015-09-11 18:00:00,GOOG,623.53,0.0641920626514469,1,0,0,624.2,125957.0,0.398,0.602,0.067529152979858,0.120710280001801,0.1094676788558082,0.065,0.0179245283018867,0.0539811320754717,53.0
2015-09-11 19:00:00,GOOG,624.29,0.1218866774653992,1,0,0,624.88,114900.0,0.233,0.688,0.0738185839293421,0.1162313067407687,0.0998916079224543,0.04869375,0.038375,0.05575,16.0
2015-09-11 20:00:00,GOOG,622.744,-0.2476413205401262,-1,0,0,624.64,74395.0,0.556,0.444,0.0384526450498538,0.1907895766586223,0.1948609583868669,0.2274758620689655,0.0099655172413793,0.1476896551724138,29.0
2015-09-11 21:00:00,GOOG,623.3,0.0892822732936782,1,0,0,624.2,88085.0,0.262,0.738,0.0448585330457092,0.0772497635855668,0.0672519757832678,0.033,0.0105535714285714,0.0264107142857142,56.0
2015-09-11 22:00:00,GOOG,625.78,0.3978822396919712,1,1,1,625.78,218177.0,0.285,0.715,0.022863119258365,0.0888421527461777,0.0897809425605391,0.1213722222222222,0.0053888888888888,0.0605,18.0
2015-09-14 16:00:00,GOOG,620.57,-0.8325609639170173,-1,-1,-2,625.758,122605.0,0.356,0.644,0.0781962165060565,0.1187860822374967,0.1094616712427887,0.0924433333333333,0.0307999999999999,0.0719333333333333,30.0
2015-09-14 17:00:00,GOOG,622.51,0.3126158209387997,1,1,1,624.9672,116220.0,0.351,0.603,0.1165388628028671,0.133226875767401,0.0786015031762416,-0.0777763157894736,0.0758684210526315,0.0354210526315789,38.0
2015-09-14 18:00:00,GOOG,621.89,-0.0995967936258113,-1,0,0,623.99,173570.0,0.149,0.678,0.0934692075157545,0.0929986753840527,0.0597506897661962,0.0168083333333333,0.0591666666666666,0.0526666666666666,24.0
2015-09-14 19:00:00,GOOG,621.945,0.0088440077827378,1,0,0,623.06,106973.0,0.297,0.655,0.1260760608095117,0.1313688565474642,0.0923100092900333,-0.0641028571428571,0.0859428571428571,0.0404571428571428,35.0
2015-09-14 20:00:00,GOOG,625.57,0.5828489657445646,1,1,1,625.57,115564.0,0.291,0.682,0.0688024597055836,0.0968214852189326,0.0854663586537911,0.1062576923076923,0.0215384615384615,0.0594615384615384,26.0
2015-09-14 21:00:00,GOOG,624.31,-0.2014163083268183,-1,0,0,625.86,129560.0,0.261,0.566,0.1219015996613662,0.1253905477844491,0.0840090847217696,-0.00481,0.055,0.0535,20.0
2015-09-14 22:00:00,GOOG,622.93,-0.2210440326120055,-1,0,0,624.12,214535.0,0.264,0.598,0.1022853385201929,0.1183530634121804,0.0836627868574906,-0.0078904761904761,0.0702380952380952,0.0508095238095238,21.0
2015-09-15 16:00:00,GOOG,626.9,0.6373107732811079,1,1,1,627.91,130606.0,0.474,0.526,0.0351849122320986,0.1329328365167547,0.133943435458551,0.1782878048780488,0.0091463414634146,0.0996097560975609,41.0
2015-09-15 17:00:00,GOOG,634.2,1.1644600414739248,1,1,2,634.5,240314.0,0.406,0.592,0.0623731866623344,0.1411289689818709,0.1164747133881807,0.1518486486486486,0.0384054054054054,0.0975945945945946,37.0
2015-09-15 18:00:00,GOOG,634.598,0.0627562283191274,1,0,0,635.0,176134.0,0.293,0.707,0.0355051860101905,0.1010661682778682,0.1017743859771486,0.1317555555555555,0.0098148148148148,0.0688888888888888,27.0
2015-09-15 19:00:00,GOOG,635.525,0.146076728889799,1,0,0,635.8,134501.0,0.322,0.627,0.0863830543889338,0.1125398602389504,0.0912545947857899,0.0049794117647058,0.0462941176470588,0.0545882352941176,34.0
2015-09-15 20:00:00,GOOG,636.891,0.2149404036033253,1,0,0,638.7,225735.0,0.274,0.676,0.0675136057141206,0.1178415396135761,0.0740014955516003,0.0523521739130434,0.0297826086956521,0.0463043478260869,23.0
2015-09-15 21:00:00,GOOG,636.4,-0.0770932545757441,-1,0,0,637.5,253447.0,0.329,0.671,0.0480774410314697,0.0908972270333531,0.0947567429586647,0.0881914285714285,0.0251714285714285,0.0584285714285714,35.0
2015-09-15 22:00:00,GOOG,635.72,-0.1068510370835884,-1,0,0,637.44,280166.0,0.261,0.739,0.021389980130893,0.0928993070480076,0.0938405476704861,0.171259375,0.00378125,0.081125,32.0
2015-09-16 16:00:00,GOOG,633.575,-0.3374126974139524,-1,-1,-1,636.26,116784.0,0.353,0.647,0.0892922974230418,0.134399414486742,0.1151271675404304,0.0356,0.0439444444444444,0.0504999999999999,18.0
2015-09-16 17:00:00,GOOG,632.755,-0.1294242986229044,-1,0,0,634.98,130694.0,0.756,0.244,0.037427434663587,0.2004644752766764,0.1985193731615829,0.1311210526315789,0.015578947368421,0.1010526315789473,19.0
2015-09-16 18:00:00,GOOG,636.87,0.6503306967151623,1,1,1,637.29,97079.0,0.333,0.667,0.04572623851673,0.1007326916318565,0.0989034817021648,0.1087666666666666,0.0107777777777777,0.0756111111111111,18.0
2015-09-16 19:00:00,GOOG,637.44,0.0895002119742027,1,0,0,637.95,71198.0,0.205,0.781,0.0573533137438683,0.0840877710892211,0.0718442278376841,0.0483590909090909,0.0175454545454545,0.0375454545454545,22.0
2015-09-16 20:00:00,GOOG,636.95,-0.0768699799196803,-1,0,0,637.09,74414.0,0.195,0.583,0.0689887714985951,0.1163895258995861,0.0661600944887988,0.0189260869565217,0.0237826086956521,0.0286086956521739,23.0
2015-09-16 21:00:00,GOOG,635.68,-0.1993877070413874,-1,0,0,636.915,111320.0,0.257,0.743,0.0611525662882299,0.0960128621434112,0.0875599114620275,0.1383727272727272,0.0242727272727272,0.0705,22.0
2015-09-16 22:00:00,GOOG,635.97,0.0456204379562175,1,0,0,636.8775,183917.0,0.296,0.661,0.0738317456563683,0.1011420947644122,0.0767746051764514,0.0115,0.02528,0.0275599999999999,25.0
2015-09-17 16:00:00,GOOG,636.61,0.1006336776891991,1,0,0,638.84,95919.0,0.282,0.718,0.0205,0.1062085213153822,0.1076686274331261,0.1862875,0.005125,0.067,16.0
2015-09-17 17:00:00,GOOG,637.93,0.2073482980160523,1,0,0,639.7,143061.0,0.372,0.628,0.0399123502054781,0.1073667215818095,0.1050490515226408,0.0789,0.0189354838709677,0.0603548387096774,31.0
2015-09-17 18:00:00,GOOG,637.35,-0.0909190663552328,-1,0,0,638.995,62001.0,0.407,0.586,0.0789103962739625,0.136944956287669,0.1195643853641654,0.0799710526315789,0.0264736842105263,0.0729210526315789,38.0
2015-09-17 19:00:00,GOOG,637.955,0.0949242959127572,1,0,0,639.75,131625.0,0.315,0.606,0.0771734458265324,0.1165247890151552,0.0926534976939383,0.070475,0.0315,0.0636785714285714,28.0
2015-09-17 20:00:00,GOOG,640.0,0.320555525076216,1,1,1,640.772,135650.0,0.375,0.583,0.0959832199712928,0.1370175882527018,0.1202523417324474,0.1143767441860465,0.0474651162790697,0.0873953488372093,43.0
2015-09-17 21:00:00,GOOG,647.18,1.1218749999999833,1,1,2,650.9,338441.0,0.44,0.56,0.098746084976801,0.1413005773445202,0.1155084837774325,-0.0060618421052631,0.0452236842105263,0.0507631578947368,76.0
2015-09-17 22:00:00,GOOG,642.9,-0.6613306962514276,-1,-1,-1,648.5,513895.0,0.295,0.671,0.0662068443331891,0.1030703590986816,0.0922442293558917,0.0481967741935483,0.0407096774193548,0.064258064516129,31.0
2015-09-18 16:00:00,GOOG,637.14,-0.8959402706486208,-1,-1,-2,638.012,667535.0,0.244,0.735,0.0741481053059876,0.0914417335972741,0.0700304445073336,0.0011052631578947,0.0339473684210526,0.0284736842105263,19.0
2015-09-18 17:00:00,GOOG,636.34,-0.1255611011708457,-1,0,0,639.652,217209.0,0.24,0.63,0.0674577469164781,0.1055004154604979,0.0865906051510953,0.0824090909090909,0.0285,0.0651363636363636,22.0
2015-09-18 18:00:00,GOOG,638.85,0.3944432221768323,1,1,1,640.0,249117.0,0.255,0.594,0.0771783084274794,0.1165519094876826,0.0803951146260327,0.0523716981132075,0.0236792452830188,0.0471698113207547,53.0
2015-09-18 19:00:00,GOOG,636.15,-0.4226344212256427,-1,-1,-1,639.15,145329.0,0.205,0.795,0.0,0.0551231575655821,0.0551231575655821,0.0237625,0.0,0.0188125,16.0
2015-09-18 20:00:00,GOOG,633.467,-0.421755875186669,-1,-1,-1,636.88,154042.0,0.47,0.53,0.0828386397153228,0.1420862656858562,0.1223275234299531,0.0785566666666666,0.0293666666666666,0.0686666666666666,30.0
2015-09-18 21:00:00,GOOG,634.29,0.1299199484740221,1,0,0,635.76,434663.0,0.335,0.63,0.0838608761183073,0.1061639647276143,0.0772425375506939,0.0438822784810126,0.0242405063291139,0.0400253164556962,79.0
2015-09-18 22:00:00,GOOG,629.7,-0.7236437591637723,-1,-1,-1,634.89,689083.0,0.259,0.725,0.0583803461974523,0.1146402691219269,0.1002208036595496,0.1393739130434782,0.0209130434782608,0.0851304347826086,23.0
2015-09-21 16:00:00,GOOG,631.27,0.249325075432738,1,0,0,636.4,151200.0,0.407,0.593,0.0512721391992231,0.1297847846343347,0.1182544550071254,0.1587806451612903,0.0180322580645161,0.0848709677419354,31.0
2015-09-21 17:00:00,GOOG,633.6,0.3690972167218476,1,1,1,634.7,151674.0,0.376,0.567,0.1170865626700807,0.1568800711535605,0.1029157663857206,-0.000678947368421,0.0484736842105263,0.0628947368421052,19.0
2015-09-21 18:00:00,GOOG,632.28,-0.2083333333333437,-1,0,0,635.9,95049.0,0.277,0.651,0.0692231597790968,0.1036441922013728,0.0857334318913778,0.0331130434782608,0.0331304347826086,0.048695652173913,23.0
2015-09-21 19:00:00,GOOG,627.05,-0.8271651799835578,-1,-1,-2,632.1531,170849.0,0.327,0.617,0.1164230790407698,0.1311999745934934,0.111567916535176,0.0416857142857142,0.0756666666666666,0.0979999999999999,21.0
2015-09-21 20:00:00,GOOG,631.11,0.6474762778087895,1,1,1,633.87,212551.0,0.242,0.718,0.0894471306067957,0.1102170353066842,0.0797169672767025,0.0074925925925925,0.0444074074074074,0.0461111111111111,27.0
2015-09-21 21:00:00,GOOG,635.6799,0.7241051480724403,1,1,1,635.818,235751.0,0.138,0.856,0.0384856188353891,0.0607319819071766,0.0528462418221511,0.0309857142857142,0.0102857142857142,0.0264285714285714,14.0
2015-09-21 22:00:00,GOOG,635.73,0.0078813251763953,1,0,0,636.49,215081.0,0.364,0.636,0.0623236907142253,0.1335976546700328,0.1160097958246316,0.0928916666666666,0.0243333333333333,0.0535,12.0
2015-09-22 16:00:00,GOOG,624.23,-1.8089440485740795,-1,-1,-2,627.55,164626.0,0.316,0.649,0.0624288901669296,0.1088925711166897,0.08916160529841,0.0492936170212765,0.0256382978723404,0.0452340425531914,47.0
2015-09-22 17:00:00,GOOG,620.51,-0.5959341909232196,-1,-1,-1,626.1,355501.0,0.213,0.729,0.08966123343792,0.0964299281057637,0.065524243122539,0.0092533333333333,0.0390333333333333,0.0375666666666666,30.0
2015-09-22 18:00:00,GOOG,620.17,-0.0547936374917457,-1,0,0,622.15,407049.0,0.189,0.714,0.0960556221138697,0.0938162111869877,0.0687487181217675,-0.0515178571428571,0.0696428571428571,0.0453571428571428,28.0
2015-09-22 19:00:00,GOOG,618.164,-0.3234596965348113,-1,-1,-1,622.05,196079.0,0.213,0.684,0.0372415538522942,0.1083615668337564,0.0864863910296488,0.15476875,0.0135,0.0771874999999999,16.0
2015-09-22 20:00:00,GOOG,619.2,0.1675930659177815,1,0,0,620.2,177542.0,0.425,0.575,0.0508,0.1158778092072277,0.1123649114863413,0.158136,0.01016,0.08404,25.0
2015-09-22 21:00:00,GOOG,619.05,-0.024224806201567,-1,0,0,619.68,210878.0,0.384,0.452,0.0848115111541023,0.166755309760539,0.1384446886600631,0.0679,0.0544166666666666,0.08425,12.0
2015-09-22 22:00:00,GOOG,622.65,0.5815362248606792,1,1,1,623.71,282279.0,0.257,0.635,0.1359294799865421,0.130242759762638,0.0852056336165631,-0.0213999999999999,0.0786666666666666,0.0526666666666666,18.0
2015-09-23 16:00:00,GOOG,622.19,-0.073877780454501,-1,0,0,624.99,88043.0,0.317,0.683,0.1061351339880751,0.110836320761743,0.0937028459190719,0.012668,0.0644,0.0578399999999999,25.0
2015-09-23 17:00:00,GOOG,626.0,0.6123531397161486,1,1,1,626.805,173135.0,0.263,0.737,0.0696246326646267,0.0899762980485767,0.0681529819403995,0.0429,0.0223,0.02975,20.0
2015-09-23 18:00:00,GOOG,625.5,-0.0798722044728417,-1,0,0,626.75,86647.0,0.144,0.833,0.0340887322537325,0.0513872587546644,0.0406554985852761,0.0039375,0.0069583333333333,0.0119999999999999,24.0
2015-09-23 19:00:00,GOOG,627.13,0.2605915267785752,1,1,1,627.32,89804.0,0.329,0.468,0.1283319195638691,0.175756792187386,0.1037753012903105,-0.063715,0.09715,0.04695,20.0
2015-09-23 20:00:00,GOOG,627.57,0.0701608916811702,1,0,0,627.96,312784.0,0.355,0.523,0.1067501009160368,0.1259258023294181,0.1027414950972332,-0.0520592592592592,0.0772592592592592,0.0587407407407407,27.0
2015-09-23 21:00:00,GOOG,624.0,-0.5688608442086185,-1,-1,-1,628.93,102010.0,0.338,0.652,0.1159999999999999,0.1456723873781316,0.1155080564770748,0.0763777777777777,0.0386666666666666,0.0641111111111111,9.0
