date_,ticker,close,diffs,bin_2,bin_3,bin_5,vol,max_pos,min_neu,std_neg,std_pos,mean_comp,mean_neg,mean_pos,count
2015-01-09 21:00:00,MSFT,47.265,0.1165007413683527,1,0,0,1809433.0,0.32,0.68,0.0926012958872606,0.1346959539110214,0.0578714285714285,0.0349999999999999,0.0769999999999999,7.0
2015-01-09 22:00:00,MSFT,47.37,0.2221516978736737,1,0,0,2742255.0,0.374,0.412,0.1150242003522157,0.1631102898859132,0.1906166666666666,0.0741666666666666,0.1868333333333333,6.0
2015-01-09 23:00:00,MSFT,47.19,-0.3799873337555381,-1,-1,-1,3461807.0,0.197,0.803,0.0735,0.0929390481265365,0.094125,0.03675,0.0675,4.0
2015-01-12 17:00:00,MSFT,46.73,-0.9747827929646125,-1,-1,-2,2746988.0,0.347,0.584,0.0967406326214585,0.1214855958539941,0.3193666666666666,0.03925,0.16175,12.0
2015-01-12 18:00:00,MSFT,46.8,0.1497967044725046,1,0,0,3618919.0,0.312,0.584,0.1665096593794686,0.1241160747042863,0.1078833333333333,0.0856666666666666,0.096,6.0
2015-01-12 19:00:00,MSFT,46.639,-0.3440170940170794,-1,-1,-1,2095234.0,0.124,0.722,0.1096015510839148,0.0876812408671318,-0.0763,0.0775,0.062,2.0
2015-01-12 20:00:00,MSFT,46.69,0.1093505435365127,1,0,0,1735163.0,0.348,0.652,0.0,0.131531636607211,0.0705571428571428,0.0,0.0497142857142857,7.0
2015-01-12 21:00:00,MSFT,46.685,-0.0107089312486485,-1,0,0,1868476.0,0.253,0.584,0.0832606349563425,0.1460696181049753,0.0027666666666666,0.0913333333333333,0.0843333333333333,3.0
2015-01-12 22:00:00,MSFT,46.53,-0.3320124236906974,-1,-1,-1,2663157.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
2015-01-12 23:00:00,MSFT,46.61,0.1719320868257101,1,0,0,4895938.0,0.433,0.567,0.0,0.230618010282516,0.4063,0.0,0.198,4.0
2015-01-13 17:00:00,MSFT,47.8499,2.6601587642136826,1,1,2,5242373.0,0.273,0.505,0.0983323677405082,0.1168357821902177,0.1705818181818181,0.0556363636363636,0.118,11.0
2015-01-13 18:00:00,MSFT,47.67,-0.375967347894135,-1,-1,-1,4566291.0,0.5,0.5,0.08,0.2357192892686836,0.202575,0.04,0.16525,4.0
2015-01-13 19:00:00,MSFT,47.45,-0.4615061883784355,-1,-1,-1,3238281.0,0.186,0.814,0.0647475868276185,0.093,-0.0257249999999999,0.0557499999999999,0.0465,4.0
2015-01-13 20:00:00,MSFT,47.23,-0.4636459430980122,-1,-1,-1,2668821.0,0.311,0.617,0.060203820476777,0.1112652486428514,0.2690599999999999,0.0445,0.1312,10.0
2015-01-13 21:00:00,MSFT,46.55,-1.4397628625873349,-1,-1,-2,3808277.0,0.311,0.648,0.0612302446274948,0.1106691766783627,0.355,0.0231428571428571,0.1379999999999999,7.0
2015-01-13 22:00:00,MSFT,46.13,-0.9022556390977376,-1,-1,-2,5482377.0,0.222,0.617,0.0724808677547129,0.0855895520993738,0.0286857142857142,0.0518571428571428,0.0452857142857142,7.0
2015-01-13 23:00:00,MSFT,46.355,0.4877520052026796,1,1,1,6374257.0,0.474,0.414,0.1002708831116989,0.2139509289533466,0.5247999999999999,0.08675,0.3155,4.0
2015-01-14 17:00:00,MSFT,45.99,-0.7874015748031371,-1,-1,-2,3334489.0,0.236,0.719,0.0356166315707205,0.1050606174231492,0.19666,0.0221,0.0958,10.0
2015-01-14 18:00:00,MSFT,46.0,0.0217438573602901,1,0,0,4519519.0,0.307,0.565,0.0572433402239946,0.1468792020675493,0.31334,0.0256,0.158,5.0
2015-01-14 19:00:00,MSFT,45.95,-0.1086956521739068,-1,0,0,3064343.0,0.202,0.551,0.1174216303996597,0.0926929454859275,0.0259125,0.061125,0.084375,8.0
2015-01-14 20:00:00,MSFT,45.925,-0.0544069640914135,-1,0,0,2108783.0,0.197,0.551,0.1339410318013117,0.0915439785021385,0.0567,0.0878,0.0975999999999999,5.0
2015-01-14 21:00:00,MSFT,45.775,-0.3266194882961315,-1,-1,-1,2264461.0,0.311,0.689,0.0600124986981878,0.1281911333387245,0.1597,0.0244999999999999,0.0748333333333333,6.0
2015-01-14 22:00:00,MSFT,45.8,0.0546149645002769,1,0,0,2821596.0,0.151,0.849,0.0,0.0503333333333333,0.0583888888888888,0.0,0.0167777777777777,9.0
2015-01-14 23:00:00,MSFT,45.95,0.3275109170305823,1,1,1,6606268.0,0.338,0.662,0.0601333366928709,0.1032310735459752,-0.013890909090909,0.0267272727272727,0.0396363636363636,11.0
2015-01-15 17:00:00,MSFT,45.7498,-0.4356909684439691,-1,-1,-1,3773662.0,0.236,0.764,0.0,0.118,0.131675,0.0,0.059,4.0
2015-01-15 18:00:00,MSFT,45.81,0.1315852746897272,1,0,0,4582224.0,0.32,0.68,0.0686450497642973,0.1214740811076683,0.0914714285714285,0.0381428571428571,0.0794285714285714,7.0
2015-01-15 19:00:00,MSFT,45.65,-0.3492687186203991,-1,-1,-1,3426671.0,0.311,0.689,0.0566841327806195,0.1136406617368977,0.1727909090909091,0.017090909090909,0.112,11.0
2015-01-15 20:00:00,MSFT,45.595,-0.120481927710847,-1,0,0,2748054.0,0.285,0.715,0.0626099033699941,0.1256431454556913,0.13274,0.028,0.0818,5.0
2015-01-15 21:00:00,MSFT,45.5201,-0.164272398289289,-1,0,0,2296839.0,0.292,0.681,0.0791729822042286,0.1170631358617125,0.0001111111111111,0.0631111111111111,0.0585555555555555,9.0
2015-01-15 23:00:00,MSFT,45.48,-0.088092952344132,-1,0,0,6210241.0,0.219,0.781,0.055425625842204,0.126439708952528,0.1074333333333333,0.032,0.073,3.0
2015-01-16 17:00:00,MSFT,45.51,0.065963060686025,1,0,0,6982702.0,0.278,0.722,0.0455144665646722,0.1088119682959758,0.0460599999999999,0.0197,0.0514,10.0
2015-01-16 18:00:00,MSFT,45.7962,0.6288727752142398,1,1,1,4671632.0,0.318,0.629,0.1200736137845144,0.1036265146835236,-0.0340999999999999,0.0714545454545454,0.0533636363636363,11.0
2015-01-16 19:00:00,MSFT,45.83,0.0738052502172736,1,0,0,2878890.0,0.184,0.619,0.1649787865151153,0.0941105732635818,0.0374599999999999,0.095,0.0683999999999999,5.0
2015-01-16 20:00:00,MSFT,46.0242,0.4237399083569793,1,1,1,2841149.0,0.172,0.803,0.0744590011828177,0.065009889357587,0.0,0.0281428571428571,0.0245714285714285,7.0
2015-01-16 21:00:00,MSFT,45.975,-0.1069002828946508,-1,0,0,2346568.0,0.32,0.68,0.0494974746830583,0.135333912443049,0.307975,0.0175,0.180875,8.0
2015-01-16 22:00:00,MSFT,45.89,-0.1848830886351349,-1,0,0,2686295.0,0.344,0.656,0.0757172371392406,0.1652615099370288,0.0875,0.0635,0.1061666666666666,6.0
2015-01-20 17:00:00,MSFT,45.95,0.1307474395293217,1,0,0,3601319.0,0.236,0.764,0.0,0.0923169441750439,0.1973818181818182,0.0,0.0752727272727272,11.0
2015-01-20 18:00:00,MSFT,45.755,-0.4243743199129457,-1,-1,-1,3876734.0,0.14,0.86,0.0,0.07,0.119175,0.0,0.035,4.0
2015-01-20 19:00:00,MSFT,45.75,-0.0109277674571139,-1,0,0,3417798.0,0.14,0.86,0.035517601270356,0.0634363197755565,0.07945,0.0144999999999999,0.0401666666666666,6.0
2015-01-20 20:00:00,MSFT,46.0099,0.5680874316939866,1,1,1,1913582.0,0.0,0.894,0.0611991285341003,0.0,-0.1198333333333333,0.0353333333333333,0.0,3.0
2015-01-20 21:00:00,MSFT,46.19,0.3914374949739008,1,1,1,2717367.0,0.0,0.866,0.0599266217969943,0.0,-0.0713999999999999,0.0268,0.0,5.0
2015-01-20 23:00:00,MSFT,46.39,0.432994154578914,1,1,1,5172667.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
2015-01-21 17:00:00,MSFT,45.71,-1.465833153696916,-1,-1,-2,5448974.0,0.236,0.69,0.0776191391940851,0.0737815680249463,0.0086571428571428,0.0305,0.0412142857142857,14.0
2015-01-21 18:00:00,MSFT,45.94,0.5031721723911531,1,1,1,6806985.0,0.35,0.412,0.1553180022347114,0.1280916625935272,0.1743454545454545,0.0475909090909091,0.0989545454545454,22.0
2015-01-21 19:00:00,MSFT,45.9601,0.0437527209403487,1,0,0,5263111.0,0.451,0.549,0.066019674359977,0.1374230351302706,0.2289107142857143,0.0376428571428571,0.1494821428571428,56.0
2015-01-21 20:00:00,MSFT,45.895,-0.1416446004251392,-1,0,0,3418158.0,0.469,0.499,0.0811262315024432,0.1204461900195277,0.1215698412698412,0.027047619047619,0.0793174603174603,63.0
2015-01-21 21:00:00,MSFT,45.66,-0.5120383484039759,-1,-1,-1,2965125.0,0.524,0.378,0.0376331504221369,0.1350665908254859,0.137435294117647,0.0165588235294117,0.0804705882352941,34.0
2015-01-21 22:00:00,MSFT,45.79,0.2847130968024691,1,1,1,2810693.0,0.408,0.592,0.0803189178925399,0.1542732887412711,0.1537904761904762,0.0308571428571428,0.1089523809523809,21.0
2015-01-21 23:00:00,MSFT,45.91,0.2620659532649005,1,1,1,5766184.0,0.318,0.682,0.0,0.1143325901765134,0.2255941176470588,0.0,0.0977647058823529,17.0
2015-01-22 17:00:00,MSFT,46.395,1.056414724460919,1,1,2,6372281.0,0.478,0.522,0.0563420675111285,0.1358757491674752,0.1451241379310344,0.0209999999999999,0.0998275862068965,29.0
2015-01-22 18:00:00,MSFT,46.77,0.8082767539605573,1,1,2,6089751.0,0.31,0.69,0.0584241284734208,0.0931623007751219,0.1053181818181818,0.0179545454545454,0.0635,22.0
2015-01-22 19:00:00,MSFT,46.805,0.0748342954885572,1,0,0,3757043.0,0.477,0.523,0.0,0.1394170900571375,0.2430882352941176,0.0,0.1139999999999999,17.0
2015-01-22 20:00:00,MSFT,46.655,-0.3204785813481381,-1,-1,-1,2163450.0,0.362,0.628,0.1289952081910942,0.1126104098012452,0.0128214285714285,0.0559285714285714,0.0597857142857142,14.0
2015-01-22 21:00:00,MSFT,46.64,-0.0321508948665782,-1,0,0,1853258.0,0.433,0.567,0.0,0.1710532080961944,0.58812,0.0,0.2662,5.0
2015-01-22 22:00:00,MSFT,46.9899,0.7502144082332629,1,1,2,2822078.0,0.209,0.791,0.0,0.0723924893522793,0.1081,0.0,0.0413157894736842,19.0
2015-01-22 23:00:00,MSFT,47.12,0.2768680078059304,1,1,1,5797755.0,0.153,0.766,0.0973933604855416,0.062461988440971,-0.11085,0.0793333333333333,0.0255,6.0
2015-01-23 17:00:00,MSFT,47.1,-0.0424448217317352,-1,0,0,3380657.0,0.317,0.683,0.0507008771853941,0.1138947908897192,0.1491894736842105,0.0116315789473684,0.0773684210526315,19.0
2015-01-23 18:00:00,MSFT,46.96,-0.2972399150743099,-1,-1,-1,3173311.0,0.298,0.702,0.0,0.1095371460447841,0.2434666666666666,0.0,0.09775,12.0
2015-01-23 19:00:00,MSFT,47.02,0.1277683134582652,1,0,0,2173496.0,0.415,0.585,0.0385525944163539,0.1270483190062696,0.1474166666666666,0.0100416666666666,0.0816666666666666,24.0
2015-01-23 20:00:00,MSFT,47.15,0.276478094427901,1,1,1,1533045.0,0.252,0.748,0.0,0.0966302230153692,0.1274181818181818,0.0,0.055,11.0
2015-01-23 21:00:00,MSFT,47.15,0.0,-1,0,0,1957953.0,0.21,0.543,0.1230124559850968,0.0739386105404677,0.0196368421052631,0.0402105263157894,0.0368421052631578,19.0
2015-01-23 22:00:00,MSFT,47.1001,-0.1058324496288509,-1,0,0,1770249.0,0.292,0.638,0.0142886901662352,0.0937719153128977,0.1435749999999999,0.0029166666666666,0.0660416666666666,24.0
2015-01-26 17:00:00,MSFT,46.7368,-0.7713359419618926,-1,-1,-2,4181168.0,0.236,0.476,0.1307572632963917,0.0879058208159922,-0.0052333333333333,0.0725238095238095,0.0646666666666666,21.0
2015-01-26 18:00:00,MSFT,46.62,-0.2499101350541877,-1,0,0,5278397.0,0.359,0.638,0.048473640735495,0.1129358156721704,0.1008923076923077,0.015576923076923,0.0694615384615384,26.0
2015-01-26 19:00:00,MSFT,46.37,-0.5362505362505376,-1,-1,-1,4562801.0,0.34,0.66,0.0519160414738916,0.1248388453921317,0.1972125,0.0146666666666666,0.0960416666666666,24.0
2015-01-26 20:00:00,MSFT,46.53,0.345050679318537,1,1,1,2527261.0,0.367,0.633,0.0289600496513119,0.106642283419398,0.101684375,0.00734375,0.0565625,32.0
2015-01-26 21:00:00,MSFT,46.76,0.4943047496238861,1,1,1,2608273.0,0.392,0.465,0.0403791934376209,0.1094027448169226,0.1399682539682539,0.0101428571428571,0.0765555555555555,63.0
2015-01-26 22:00:00,MSFT,46.64,-0.2566295979469557,-1,-1,-1,2677907.0,0.4,0.488,0.0748452247366099,0.1050913347206122,0.1023810256410256,0.0329179487179487,0.0707282051282051,195.0
2015-01-26 23:00:00,MSFT,47.05,0.879073756432236,1,1,2,8772068.0,0.427,0.459,0.0843759745361753,0.1178387182105032,0.1067478723404255,0.0407553191489361,0.0938404255319148,94.0
2015-01-27 17:00:00,MSFT,42.5,-9.670563230605731,-1,-1,-2,38379668.0,0.792,0.208,0.0951538524658762,0.1760931816182562,0.100012987012987,0.0598571428571428,0.1181818181818181,77.0
2015-01-27 18:00:00,MSFT,42.345,-0.3647058823529447,-1,-1,-1,29945256.0,0.515,0.485,0.0847364254715194,0.1107581628830479,0.0815686868686868,0.0433232323232323,0.0724343434343434,99.0
2015-01-27 19:00:00,MSFT,42.58,0.5549651670799349,1,1,1,23016162.0,0.409,0.507,0.0938832920751301,0.1120461352289898,0.068879012345679,0.0510493827160493,0.0731604938271605,81.0
2015-01-27 20:00:00,MSFT,42.7644,0.4330671676843645,1,1,1,16406321.0,0.468,0.379,0.0959867277426854,0.1364956980325583,0.1014613636363636,0.0471136363636363,0.10625,44.0
2015-01-27 21:00:00,MSFT,43.0,0.5509255361936471,1,1,1,11314098.0,0.397,0.527,0.1140177271740192,0.0992606354949697,0.0584791666666666,0.0574791666666666,0.0735833333333333,48.0
2015-01-27 22:00:00,MSFT,42.93,-0.1627906976744197,-1,0,0,10660392.0,0.346,0.55,0.1044949230350076,0.1009358513262225,0.0336492063492063,0.0648571428571428,0.0766190476190476,63.0
2015-01-27 23:00:00,MSFT,42.67,-0.6056370836244995,-1,-1,-1,17729971.0,0.549,0.451,0.1015411098041355,0.1147417465826058,-0.0488142857142857,0.0641904761904762,0.049547619047619,42.0
2015-01-28 17:00:00,MSFT,42.3652,-0.7143191938129845,-1,-1,-1,10319610.0,0.581,0.419,0.079580517164198,0.1356085400568992,0.0696060606060606,0.0439393939393939,0.0806363636363636,33.0
2015-01-28 18:00:00,MSFT,42.18,-0.4371512467780225,-1,-1,-1,10517882.0,0.367,0.6,0.0850218024776687,0.1296207712327595,0.1037068965517241,0.0447241379310344,0.0994827586206896,29.0
2015-01-28 19:00:00,MSFT,42.155,-0.0592697961118937,-1,0,0,10247283.0,0.379,0.507,0.1095868635935389,0.1101189730940773,0.17562,0.0568857142857142,0.1326,35.0
2015-01-28 20:00:00,MSFT,42.23,0.1779148380974815,1,0,0,5522835.0,0.322,0.488,0.102322840605983,0.0994065404400438,0.02025625,0.0683125,0.08921875,32.0
2015-01-28 21:00:00,MSFT,42.165,-0.1539190149183023,-1,0,0,6318438.0,0.371,0.507,0.1024902876275162,0.1210359196295864,0.1238,0.0595416666666666,0.1299583333333333,24.0
2015-01-28 22:00:00,MSFT,41.98,-0.4387525198624509,-1,-1,-1,10788442.0,0.414,0.475,0.0754135228602896,0.121107496221438,0.1147111111111111,0.0422592592592592,0.0897777777777777,27.0
2015-01-28 23:00:00,MSFT,41.2,-1.8580276322057945,-1,-1,-2,21863072.0,0.273,0.712,0.113319469632549,0.1092762403420647,0.0603,0.0729285714285714,0.0657142857142857,14.0
2015-01-29 17:00:00,MSFT,41.3099,0.2667475728155288,1,1,1,10179868.0,0.248,0.7,0.0801783725737273,0.0910983045885108,0.0943142857142857,0.0214285714285714,0.0511428571428571,14.0
2015-01-29 18:00:00,MSFT,41.19,-0.2902451954616247,-1,-1,-1,9366245.0,0.311,0.507,0.0980103437017107,0.1132700749982531,-0.0031642857142857,0.0822142857142857,0.0834285714285714,14.0
2015-01-29 19:00:00,MSFT,41.16,-0.0728332119446451,-1,0,0,5893353.0,0.231,0.568,0.1063137661975949,0.0835924068094134,0.1795136363636363,0.0469545454545454,0.0965,22.0
2015-01-29 20:00:00,MSFT,41.2553,0.2315354713313899,1,0,0,4098039.0,0.293,0.707,0.072794730078988,0.105757613093681,0.1260272727272727,0.0304545454545454,0.1024545454545454,11.0
2015-01-29 21:00:00,MSFT,41.66,0.980964869968215,1,1,2,5096534.0,0.311,0.689,0.0,0.1430392719966559,0.31008,0.0,0.1623,10.0
2015-01-29 22:00:00,MSFT,41.8599,0.4798367738838349,1,1,1,5634249.0,0.291,0.645,0.0750781172127439,0.0881256728231127,0.067025,0.03075,0.06465,20.0
2015-01-29 23:00:00,MSFT,42.02,0.3824662744058127,1,1,1,8403656.0,0.245,0.578,0.1227602192429266,0.0829502697569287,-0.1202071428571428,0.0920714285714285,0.0531428571428571,14.0
2015-01-30 17:00:00,MSFT,41.21,-1.9276534983341365,-1,-1,-2,8662078.0,0.303,0.581,0.1082225140814634,0.1045328093237153,0.0292090909090909,0.0532727272727272,0.0638181818181818,22.0
2015-01-30 18:00:00,MSFT,40.965,-0.5945158942004314,-1,-1,-1,11020778.0,0.351,0.649,0.0631285159322593,0.1159046406072065,0.10748,0.0299333333333333,0.0818,15.0
2015-01-30 19:00:00,MSFT,40.8838,-0.1982179909679082,-1,0,0,7718348.0,0.36,0.484,0.1157534736699796,0.122553389726002,-0.0036124999999999,0.12375,0.095,16.0
2015-01-30 20:00:00,MSFT,40.99,0.2597605897690647,1,1,1,5705558.0,0.328,0.548,0.1384739631177589,0.1205931539980972,0.0232571428571428,0.0915,0.0716428571428571,14.0
2015-01-30 21:00:00,MSFT,40.995,0.0121980970968493,1,0,0,4541233.0,0.294,0.639,0.1050575805836743,0.0957726474521823,0.06092,0.0446666666666666,0.0594,15.0
2015-01-30 22:00:00,MSFT,40.7,-0.7195999512135454,-1,-1,-1,9247504.0,0.333,0.667,0.0744680860055724,0.1245486350788317,0.08430625,0.0268125,0.0773125,16.0
2015-01-30 23:00:00,MSFT,40.42,-0.687960687960687,-1,-1,-1,20822777.0,0.216,0.522,0.1060121062269147,0.0881816307401944,-0.13885,0.0858333333333333,0.036,6.0
2015-02-02 17:00:00,MSFT,40.54,0.2968827313211131,1,1,1,6744791.0,0.326,0.674,0.0384493482513342,0.1078333370133215,0.20414,0.0130666666666666,0.0931999999999999,15.0
2015-02-02 18:00:00,MSFT,40.5,-0.098667982239764,-1,0,0,8605826.0,0.19,0.657,0.1116113334011817,0.0526965186413967,-0.1444153846153846,0.0796153846153846,0.0146153846153846,13.0
2015-02-02 19:00:00,MSFT,40.858,0.8839506172839462,1,1,2,6843696.0,0.169,0.576,0.1155889268052956,0.0794606821012757,0.0547799999999999,0.0794,0.0829999999999999,5.0
2015-02-02 20:00:00,MSFT,40.71,-0.3622301630035629,-1,-1,-1,4402833.0,0.5,0.5,0.0760681437922603,0.1621350131834577,0.27559375,0.0336875,0.1551875,16.0
2015-02-02 21:00:00,MSFT,40.67,-0.098255956767379,-1,0,0,4904965.0,0.224,0.776,0.0570530853280919,0.0838382642082632,0.0571454545454545,0.0256363636363636,0.0473636363636363,11.0
2015-02-02 22:00:00,MSFT,40.855,0.4548807474797023,1,1,1,4139559.0,0.345,0.655,0.0176091832102835,0.1247480794775347,0.1913333333333333,0.0050833333333333,0.0874166666666666,12.0
2015-02-02 23:00:00,MSFT,41.28,1.040264349528841,1,1,2,8684921.0,0.194,0.713,0.053497663500381,0.0855587517440501,0.1997199999999999,0.039,0.0864,5.0
2015-02-03 17:00:00,MSFT,41.563,0.6855620155038711,1,1,1,5825336.0,0.236,0.471,0.1375234323467984,0.1001803928476581,0.0027333333333333,0.0782222222222222,0.0641111111111111,9.0
2015-02-03 18:00:00,MSFT,41.215,-0.8372831605033326,-1,-1,-2,9561374.0,0.146,0.716,0.1071754014066038,0.0596042504077239,-0.1701833333333333,0.1158333333333333,0.0243333333333333,6.0
2015-02-03 19:00:00,MSFT,41.1,-0.2790246269562146,-1,-1,-1,6644261.0,0.185,0.476,0.1729056495212451,0.0844450332249543,0.1591727272727272,0.0861818181818181,0.0871818181818182,11.0
2015-02-03 20:00:00,MSFT,41.235,0.3284671532846728,1,1,1,4122846.0,0.235,0.738,0.0692486662526996,0.0834897864678335,0.02053,0.0516,0.0698999999999999,10.0
2015-02-03 21:00:00,MSFT,41.32,0.2061355644476847,1,0,0,3588332.0,0.329,0.583,0.0776945586540295,0.1414097277810515,0.17963,0.0689999999999999,0.1276,10.0
2015-02-03 22:00:00,MSFT,41.28,-0.0968054211035851,-1,0,0,5690657.0,0.33,0.67,0.0468388978621527,0.1175702543413186,0.0800588235294117,0.0165882352941176,0.0624705882352941,17.0
2015-02-03 23:00:00,MSFT,41.59,0.7509689922480689,1,1,2,11662082.0,0.38,0.62,0.0437294540500467,0.128623805469024,0.15965,0.0184166666666666,0.1040833333333333,12.0
2015-02-04 17:00:00,MSFT,41.63,0.0961769656167232,1,0,0,5043727.0,0.329,0.583,0.0401497197997694,0.0964222091856561,0.1017666666666666,0.017,0.0668333333333333,12.0
2015-02-04 18:00:00,MSFT,41.555,-0.1801585395147853,-1,0,0,6282519.0,0.274,0.726,0.0778042062198086,0.0839096845711814,-0.0333642857142857,0.0544285714285714,0.0492857142857142,14.0
2015-02-04 19:00:00,MSFT,41.64,0.2045481891469247,1,0,0,2743613.0,0.213,0.658,0.114301793511738,0.0894626551509995,0.0631299999999999,0.0503,0.0532999999999999,10.0
2015-02-04 20:00:00,MSFT,41.62,-0.0480307396733992,-1,0,0,2635776.0,0.276,0.608,0.0675371502705486,0.1003189200215279,0.1000266666666666,0.0355333333333333,0.0622,15.0
