date_,ticker,open,high,low,close,vol,max_comp,max_neg,max_neu,max_pos,min_comp,min_neg,min_neu,min_pos,std_comp,std_neg,std_neu,std_pos,mean_comp,mean_neg,mean_neu,mean_pos,median_comp,median_neg,median_neu,median_pos,count,diffs,bin_2,bin_3,bin_5
2015-01-02 18:00:00,GOOG,530.33,530.6963,526.5,526.9,275822.0,0.6249,0.325,1.0,0.202,-0.7739,0.0,0.675,0.0,0.3587870582153949,0.0985066350194602,0.1064910682594912,0.0725974550255756,0.0565714285714285,0.0435714285714285,0.9043809523809524,0.0520952380952381,0.0,0.0,0.909,0.0,21.0,-0.6448936491175283,-1,-1,-2
2015-01-02 19:00:00,GOOG,526.93,527.26,525.45,526.87,89275.0,0.4926,0.136,1.0,0.24,-0.25,0.0,0.624,0.0,0.2258629721353594,0.0544634990362603,0.1160605641269011,0.0830347134418108,0.0422727272727272,0.0314545454545454,0.9263636363636364,0.0421818181818181,0.0,0.0,1.0,0.0,11.0,-0.005693680015173008,-1,0,0
2015-01-02 20:00:00,GOOG,526.75,527.66,524.55,524.61,66988.0,0.5562,0.185,1.0,0.216,-0.6688,0.0,0.751,0.0,0.4313571282720515,0.0697239796148594,0.0862325022508592,0.0943883820534427,0.18931,0.0411,0.8544,0.1045,0.4078,0.0,0.8405,0.132,10.0,-0.4289483174217512,-1,-1,-1
2015-01-02 21:00:00,GOOG,524.78,525.71,524.1,524.63,70652.0,0.729,0.432,1.0,0.302,-0.8221,0.0,0.568,0.0,0.3415983744644895,0.0818674004984146,0.1081575266669529,0.1000883747426277,0.2950233333333333,0.0189333333333333,0.8528666666666667,0.1282,0.4389,0.0,0.833,0.161,30.0,0.003812355845300708,1,0,0
2015-01-02 22:00:00,GOOG,524.74,525.23,524.27,524.5,91008.0,0.5562,0.221,1.0,0.204,-0.4767,0.0,0.674,0.0,0.3094874844101711,0.056249938271571,0.104524835213793,0.0896769073531101,0.3107222222222222,0.0180555555555555,0.8481666666666666,0.1337777777777777,0.4488499999999999,0.0,0.796,0.186,18.0,-0.024779368316718564,-1,0,0
2015-01-02 23:00:00,GOOG,524.62,525.74,524.37,524.81,221116.0,0.8065,0.0,1.0,0.444,0.0,0.0,0.556,0.0,0.2950618699322433,0.0,0.1313513240499323,0.1313513240499323,0.4257642857142857,0.0,0.8286428571428572,0.1713571428571428,0.5562,0.0,0.796,0.204,14.0,0.059103908484270384,1,0,0
2015-01-05 17:00:00,GOOG,523.26,524.33,520.16,520.81,225959.0,0.6739,0.248,1.0,0.335,-0.5106,0.0,0.665,0.0,0.3213459074233589,0.0696946103344973,0.1100849378815607,0.1046422476822817,0.17255625,0.025125,0.885875,0.089,0.0,0.0,0.877,0.0,32.0,-0.7621805986928631,-1,-1,-2
2015-01-05 18:00:00,GOOG,520.79,520.91,517.81,518.38,204616.0,0.6486,0.132,1.0,0.325,-0.4648,0.0,0.675,0.0,0.301332114673052,0.0254034118443435,0.1040471759098478,0.106711221997899,0.2867555555555555,0.0048888888888888,0.8762592592592592,0.1188518518518518,0.4019,0.0,0.85,0.15,27.0,-0.46658090282443165,-1,-1,-1
2015-01-05 19:00:00,GOOG,518.31,519.87,516.24,519.57,179585.0,0.6739,0.145,1.0,0.362,-0.296,0.0,0.638,0.0,0.2928724069974633,0.0392788188436986,0.1166839331009305,0.1157041907456145,0.1884853658536585,0.0142195121951219,0.8919024390243901,0.0938780487804878,0.0,0.0,0.903,0.0,41.0,0.2295613256684481,1,1,1
2015-01-05 20:00:00,GOOG,519.575,519.99,516.43,516.72,126337.0,0.6739,0.351,1.0,0.483,-0.5525,0.0,0.517,0.0,0.3937246363713024,0.0926774535127632,0.1370010980459677,0.1326461947701968,0.23055,0.0344090909090909,0.8374090909090909,0.1281818181818181,0.4302,0.0,0.8065,0.132,22.0,-0.5485305156186837,-1,-1,-1
2015-01-05 21:00:00,GOOG,516.845,517.34,515.38,515.5,101330.0,0.6739,0.152,1.0,0.335,-0.5267,0.0,0.665,0.0,0.3149876171998628,0.0433641247095794,0.1114988403430701,0.1089140235053734,0.2328967741935484,0.0182258064516129,0.8735161290322581,0.108258064516129,0.2263,0.0,0.881,0.095,31.0,-0.2361046601641159,-1,-1,-1
2015-01-05 22:00:00,GOOG,515.49,515.91,513.25,514.205,183869.0,0.7184,0.122,1.0,0.335,0.0,0.0,0.665,0.0,0.2973371709613416,0.0287556757682529,0.1258037687642708,0.1185491404136295,0.3106833333333333,0.0067777777777777,0.8696666666666667,0.1236111111111111,0.4033,0.0,0.808,0.1855,18.0,-0.2512124151309303,-1,-1,-1
2015-01-05 23:00:00,GOOG,514.2,515.4987,513.06,513.87,346407.0,0.6739,0.075,1.0,0.335,-0.0772,0.0,0.665,0.0,0.2769405820128362,0.014173667737846,0.1056554247687679,0.1074694185614025,0.2760321428571429,0.0026785714285714,0.8915714285714286,0.10575,0.3506,0.0,0.879,0.121,28.0,-0.0651491136803517,-1,0,0
2015-01-06 17:00:00,GOOG,515.0,516.175,510.05,510.38,184533.0,0.8176,0.263,1.0,0.515,-0.5106,0.0,0.485,0.0,0.3612984126030655,0.0677585235111975,0.134110442451029,0.1378693496603127,0.2353963636363636,0.022490909090909,0.8549818181818182,0.1225272727272727,0.2235,0.0,0.812,0.082,55.0,-0.6791600988576896,-1,-1,-2
2015-01-06 18:00:00,GOOG,510.26,511.6799,505.08,505.21,268375.0,0.6739,0.266,1.0,0.335,-0.8052,0.0,0.64,0.0,0.3393375412840895,0.0645931851660256,0.1254459228906722,0.109099628928141,0.2619677419354839,0.0257096774193548,0.8452903225806452,0.1289354838709677,0.1779,0.0,0.796,0.179,31.0,-1.0129707276930966,-1,-1,-2
2015-01-06 19:00:00,GOOG,505.22,506.92,503.67,504.36,239611.0,0.7845,0.139,1.0,0.335,-0.34,0.0,0.665,0.0,0.27555380575406,0.0295304144595239,0.1057540908480255,0.107000549751199,0.3404685714285714,0.0071142857142857,0.8458857142857144,0.147,0.4404,0.0,0.812,0.182,35.0,-0.16824686763918795,-1,0,0
2015-01-06 20:00:00,GOOG,504.275,504.99,502.28,504.915,221531.0,0.6739,0.254,1.0,0.402,-0.5267,0.0,0.598,0.0,0.3357261771718238,0.052140362045121,0.1149123359357617,0.1189653475252627,0.2085131578947368,0.0163684210526315,0.8745789473684211,0.1090526315789473,0.08895,0.0,0.858,0.062,38.0,0.11004044729954199,1,0,0
2015-01-06 21:00:00,GOOG,504.915,504.915,502.15,504.15,226018.0,0.729,0.281,1.0,0.495,-0.5994,0.0,0.505,0.0,0.3286594392787571,0.0506896745007869,0.1262129345052057,0.1268648881990304,0.2309,0.0125526315789473,0.8813947368421053,0.1060526315789473,0.0,0.0,0.874,0.0,38.0,-0.15151065030748478,-1,0,0
