date_,ticker,open,high,low,close,vol,max_comp,max_neg,max_neu,max_pos,min_comp,min_neg,min_neu,min_pos,std_comp,std_neg,std_neu,std_pos,mean_comp,mean_neg,mean_neu,mean_pos,median_comp,median_neg,median_neu,median_pos,count,diffs,bin_2,bin_3,bin_5
2015-01-02 18:00:00,TSLA,43.762,43.8,42.652,43.18,1236171.0,0.4215,0.325,1.0,0.13,-0.7739,0.0,0.675,0.0,0.3072431754960374,0.1026983176320062,0.1136319595106157,0.0481461894188476,-0.0081,0.0395,0.938,0.0225,0.0,0.0,1.0,0.0,10.0,-1.3704888076747412,-1,-1,-2
2015-01-02 19:00:00,TSLA,43.18,43.188,42.784,43.108,430534.0,0.5574,0.35,1.0,0.268,-0.6486,0.0,0.598,0.0,0.4267773993212721,0.1340329783512785,0.1470728075283997,0.1208218877994735,0.0018,0.106375,0.788875,0.10475,0.0,0.0435,0.761,0.063,8.0,-0.16674386289949883,-1,0,0
2015-01-02 20:00:00,TSLA,43.1,43.37,43.0,43.166000000000004,410296.0,0.8217,0.17,1.0,0.318,-0.296,0.0,0.566,0.0,0.2929212566633961,0.054914670650306,0.1329618465259074,0.116611861814266,0.119895,0.0324,0.8913,0.0763,0.0,0.0,0.919,0.0,20.0,0.1345457919643911,1,0,0
2015-01-02 21:00:00,TSLA,43.1866,43.3332,43.058,43.194,280002.0,0.6705,0.483,1.0,0.338,-0.6369,0.0,0.517,0.0,0.3432281327963329,0.1254009569341478,0.1604680060086151,0.1308056719317775,0.17806,0.0385999999999999,0.8508666666666667,0.1105333333333333,0.0,0.0,0.823,0.0,15.0,0.06486586665430671,1,0,0
2015-01-05 17:00:00,TSLA,42.910000000000004,43.3,42.239999999999995,42.634,977685.0,0.883,0.087,1.0,0.41,-0.2263,0.0,0.533,0.0,0.2902322781780874,0.0212308039313899,0.115799386974696,0.109707444233097,0.2558434782608695,0.0062608695652173,0.9019565217391304,0.0917826086956521,0.296,0.0,0.909,0.091,23.0,-1.2964763624577547,-1,-1,-2
2015-01-05 18:00:00,TSLA,42.6,42.677980000000005,42.08,42.083999999999996,898243.0,0.6688,0.227,1.0,0.29,-0.6908,0.0,0.71,0.0,0.3029658937829453,0.0514152606942536,0.0960047713868027,0.0877568365746589,0.1072290322580645,0.0159354838709677,0.9241290322580644,0.0599354838709677,0.0,0.0,1.0,0.0,31.0,-1.2900501946803145,-1,-1,-2
2015-01-05 19:00:00,TSLA,42.1,42.42,41.954,42.0345,624505.0,0.8519,0.348,1.0,0.354,-0.5574,0.0,0.611,0.0,0.375854293769444,0.0965097333080368,0.1365645783428888,0.122410208144464,0.2066333333333333,0.0400416666666666,0.8541666666666666,0.1057916666666666,0.148,0.0,0.858,0.063,24.0,-0.11762189905901721,-1,0,0
2015-01-05 20:00:00,TSLA,42.049,42.095119999999994,41.43252,41.495999999999995,558976.0,0.6468,0.224,1.0,0.291,-0.4939,0.0,0.519,0.0,0.3188527571924551,0.0814100100945193,0.1432553753410411,0.1096133063230779,0.2136923076923076,0.0456153846153846,0.8374615384615385,0.1169230769230769,0.2732,0.0,0.858,0.133,13.0,-1.281090532776663,-1,-1,-2
2015-01-05 21:00:00,TSLA,41.51598,41.926,41.480000000000004,41.78,441690.0,0.5106,0.155,1.0,0.254,-0.5093,0.0,0.724,0.0,0.3013716344428978,0.0525054160392077,0.095162772218837,0.0932869245521453,0.0713263157894737,0.0325263157894736,0.9017894736842106,0.0656842105263157,0.0,0.0,0.916,0.0,19.0,0.6844033159822738,1,1,1
2015-01-05 22:00:00,TSLA,41.782,41.798,41.552,41.684,260509.0,0.8744,0.45,1.0,0.596,-0.8479,0.0,0.404,0.0,0.4518323203515721,0.1202675588605909,0.1967140083951855,0.1861487205270187,0.2453571428571428,0.0321428571428571,0.8173571428571428,0.1505,0.20095,0.0,0.839,0.071,14.0,-0.2297750119674591,-1,0,0
2015-01-05 23:00:00,TSLA,41.686,42.176,41.628,42.001999999999995,815912.0,0.5562,0.179,1.0,0.171,-0.4278,0.0,0.821,0.0,0.303050679663393,0.0596666666666666,0.0833868161708498,0.0745063382836953,0.1011777777777777,0.0198888888888888,0.931888888888889,0.0482222222222222,0.0,0.0,1.0,0.0,9.0,0.7628826408214051,1,1,1
2015-01-06 17:00:00,TSLA,42.012,42.498000000000005,41.702,41.71,724197.0,0.7824,0.333,1.0,0.462,-0.3612,0.0,0.538,0.0,0.2739078572824185,0.0784888527117067,0.147747853130173,0.1359605863688136,0.1191611111111111,0.0185,0.9096111111111111,0.0718888888888888,0.0,0.0,1.0,0.0,18.0,-0.6952049902385515,-1,-1,-1
2015-01-06 18:00:00,TSLA,41.706,42.444,41.664,41.71,938505.0,0.6369,0.16,1.0,0.327,-0.6467,0.0,0.513,0.0,0.3036333544009319,0.0664849427994611,0.1340855270766706,0.1117796514406377,0.0096904761904761,0.0396190476190476,0.904142857142857,0.0562380952380952,0.0,0.0,1.0,0.0,21.0,0.0,-1,0,0
2015-01-06 19:00:00,TSLA,41.70598,41.708999999999996,41.239999999999995,41.269999999999996,703125.0,0.7351,0.186,1.0,0.323,-0.34,0.0,0.677,0.0,0.3011332687097351,0.0655827358235019,0.1052099035714975,0.0987832162339524,0.0656533333333333,0.0313333333333333,0.9241333333333334,0.0445333333333333,0.0,0.0,1.0,0.0,15.0,-1.0549029009829902,-1,-1,-1
2015-01-06 20:00:00,TSLA,41.298,41.588,40.842,41.548,709274.0,0.7602,0.231,1.0,0.554,-0.6089,0.0,0.446,0.0,0.3951799801482316,0.0752489806635883,0.1787518352765045,0.1823646268958351,0.1797636363636363,0.0341363636363636,0.8168636363636363,0.149,0.1508,0.0,0.838,0.099,22.0,0.6736127937969627,1,1,1
2015-01-06 21:00:00,TSLA,41.55,41.583999999999996,40.936,41.4752,582059.0,0.765,0.252,1.0,0.569,-0.5719,0.0,0.431,0.0,0.3632102684566047,0.0794365004811746,0.1647424648053589,0.1573728552823203,0.2027458333333333,0.036625,0.8430833333333333,0.1202916666666666,0.0,0.0,0.8294999999999999,0.0,24.0,-0.17521902377972687,-1,0,0
2015-01-06 22:00:00,TSLA,41.472,42.392,41.404,42.22202,703430.0,0.7964,0.222,1.0,0.367,-0.5719,0.0,0.633,0.0,0.5694436887583062,0.0976667804322431,0.1198839716837354,0.1452864985697799,0.1610666666666666,0.061,0.8278333333333333,0.1111666666666666,0.28595,0.0,0.85,0.075,6.0,1.800642311550038,1,1,2
