post_date,ticker,open,high,low,close,vol,comment_num_sum,comp_max,comp_mean,comp_median,comp_min,comp_std,is_negative_sum,is_neutral_sum,is_positive_sum,like_num_sum,neg_max,neg_mean,neg_median,neg_min,neg_std,neu_max,neu_mean,neu_median,neu_min,neu_std,count,pos_max,pos_mean,pos_median,pos_min,pos_std,retweet_num_sum,relative_count,diffs,bin_2,bin_3
2015-01-02 18:00:00,GOOG,26.5165,26.534815,26.325,26.345,275822.0,1.0,0.6249,0.0551764705882352,0.0,-0.7739,0.3974539588578339,0.1153846153846153,0.6538461538461539,0.2307692307692307,6.0,0.31,0.0519999999999999,0.0,0.0,0.1032708816656466,1.0,0.8951764705882352,0.905,0.69,0.1052688434997018,17.0,0.194,0.0528823529411764,0.0,0.0,0.0695888661649092,2.0,0.1370967741935483,-0.6448936491175283,-1,-1
2015-01-02 19:00:00,GOOG,26.3465,26.363,26.2725,26.3435,89275.0,1.0,0.0772,-0.0288,0.0,-0.25,0.112679368120344,0.125,0.75,0.125,6.0,0.105,0.0174999999999999,0.0,0.0,0.0428660704987056,1.0,0.9728333333333332,1.0,0.895,0.0446336942977686,6.0,0.058,0.0096666666666666,0.0,0.0,0.023678400846904,1.0,0.0769230769230769,-0.0056936800151841105,-1,0
2015-01-02 20:00:00,GOOG,26.3375,26.383,26.2275,26.2305,66988.0,0.0,0.5562,0.2846555555555555,0.4389,-0.3612,0.3271947054549902,0.0625,0.5625,0.375,3.0,0.161,0.0276666666666666,0.0,0.0,0.0578532626564829,1.0,0.8642222222222222,0.839,0.761,0.0847552030523463,9.0,0.204,0.1081111111111111,0.126,0.0,0.0851138126928356,0.0,0.1022727272727272,-0.4289483174217512,-1,-1
2015-01-02 21:00:00,GOOG,26.238999999999997,26.285500000000003,26.205000000000002,26.2315,70652.0,0.0,0.729,0.2604777777777778,0.4095499999999999,-0.8221,0.3853900690981504,0.0625,0.5625,0.375,5.0,0.388,0.0354444444444444,0.0,0.0,0.0968389944685156,1.0,0.8474444444444444,0.8514999999999999,0.612,0.1128508762103241,18.0,0.29,0.1171111111111111,0.126,0.0,0.094350964887294,4.0,0.125,0.003812355845300708,1,0
2015-01-02 22:00:00,GOOG,26.237000000000002,26.2615,26.2135,26.225,91008.0,2.0,0.5562,0.31225,0.4488499999999999,0.0,0.2719403090140678,0.0,0.625,0.375,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8984,0.858,0.817,0.0891754824302435,10.0,0.183,0.1016,0.142,0.0,0.0891754824302434,0.0,0.1538461538461538,-0.024779368316718564,-1,0
2015-01-02 23:00:00,GOOG,26.231,26.287,26.2185,26.240499999999997,221116.0,0.0,0.8065,0.4191285714285714,0.5562,0.0,0.3053232424512624,0.0,0.5833333333333334,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.85,0.817,0.687,0.1127534182778213,7.0,0.313,0.15,0.183,0.0,0.1127534182778213,0.0,0.1228070175438596,0.05910390848424818,1,0
2015-01-05 17:00:00,GOOG,26.163,26.216500000000003,26.008,26.040499999999998,225959.0,1.0,0.5562,0.18212,0.2023,-0.5106,0.3319481138456947,0.1153846153846153,0.5769230769230769,0.3076923076923077,2.0,0.248,0.0350666666666666,0.0,0.0,0.0765268082501314,1.0,0.8784,0.849,0.752,0.0867564736160116,15.0,0.183,0.0865333333333333,0.089,0.0,0.0806446054051502,0.0,0.0691244239631336,-0.7621805986928631,-1,-1
2015-01-05 18:00:00,GOOG,26.039499999999997,26.045499999999997,25.890499999999996,25.919,204616.0,1.0,0.6486,0.2218933333333333,0.0,-0.4648,0.3378340895990783,0.0434782608695652,0.6521739130434783,0.3043478260869565,10.0,0.132,0.0088,0.0,0.0,0.0340822534466252,1.0,0.8903333333333333,0.868,0.694,0.1142288846800059,15.0,0.306,0.1008666666666666,0.0,0.0,0.1174252751246308,4.0,0.0967741935483871,-0.46658090282443165,-1,-1
2015-01-05 19:00:00,GOOG,25.915499999999998,25.9935,25.812,25.978500000000004,179585.0,2.0,0.6369,0.1716708333333333,0.0,-0.296,0.2814267817037763,0.0555555555555555,0.6666666666666666,0.2777777777777778,22.0,0.136,0.0094583333333333,0.0,0.0,0.0327241157806164,1.0,0.919625,0.96,0.718,0.0946254917855235,24.0,0.282,0.0709166666666666,0.0,0.0,0.0963480631635235,5.0,0.1325966850828729,0.2295613256684481,1,1
2015-01-05 20:00:00,GOOG,25.97875,25.9995,25.821499999999997,25.836000000000002,126337.0,2.0,0.6705,0.2127875,0.21945,-0.5525,0.379286415742334,0.0769230769230769,0.6153846153846154,0.3076923076923077,14.0,0.31,0.0333125,0.0,0.0,0.092402538745787,1.0,0.873625,0.85,0.69,0.1131546876330509,16.0,0.245,0.0930624999999999,0.106,0.0,0.0912268007038867,0.0,0.1081081081081081,-0.5485305156186948,-1,-1
2015-01-05 21:00:00,GOOG,25.84225,25.867,25.769,25.775,101330.0,0.0,0.6124,0.1630421052631579,0.0,-0.5267,0.316856596227851,0.1,0.6333333333333333,0.2666666666666666,9.0,0.145,0.0242631578947368,0.0,0.0,0.0495029091235647,1.0,0.8942631578947369,0.909,0.677,0.1078506385420046,19.0,0.238,0.0814736842105263,0.0,0.0,0.0935030411989379,1.0,0.0959595959595959,-0.236104660164127,-1,-1
2015-01-05 22:00:00,GOOG,25.7745,25.795499999999997,25.6625,25.710250000000002,183869.0,0.0,0.5562,0.22248,0.0,0.0,0.3046432864843734,0.0,0.7142857142857143,0.2857142857142857,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9268,1.0,0.817,0.1002332280234454,5.0,0.183,0.0732,0.0,0.0,0.1002332280234453,0.0,0.0520833333333333,-0.2512124151309303,-1,-1
2015-01-05 23:00:00,GOOG,25.71,25.774935,25.653,25.6935,346407.0,1.0,0.6124,0.2145277777777778,0.0,-0.0772,0.2652783084756694,0.037037037037037,0.6666666666666666,0.2962962962962963,7.0,0.067,0.0037222222222222,0.0,0.0,0.0157920514464995,1.0,0.9208888888888888,0.9665,0.773,0.0878922394278015,18.0,0.227,0.0753888888888889,0.0,0.0,0.0898326148612543,2.0,0.2093023255813953,-0.0651491136803517,-1,0
2015-01-06 17:00:00,GOOG,25.75,25.808749999999996,25.5025,25.519,184533.0,4.0,0.7579,0.230376923076923,0.28175,-0.5106,0.3859249256606184,0.0909090909090909,0.5909090909090909,0.3181818181818182,11.0,0.248,0.0274615384615384,0.0,0.0,0.0697430889876442,1.0,0.8508461538461538,0.817,0.625,0.1184617042955882,26.0,0.375,0.1216923076923077,0.137,0.0,0.1269651193771798,1.0,0.1354166666666666,-0.6791600988576896,-1,-1
2015-01-06 18:00:00,GOOG,25.512999999999998,25.583994999999998,25.253999999999998,25.2605,268375.0,2.0,0.6705,0.2276368421052631,0.1511,-0.8052,0.3696281603186975,0.032258064516129,0.6129032258064516,0.3548387096774194,11.0,0.257,0.0366842105263157,0.0,0.0,0.0771370012319919,1.0,0.8436315789473684,0.817,0.64,0.1286658940073155,19.0,0.257,0.1196315789473684,0.179,0.0,0.1011699398297053,3.0,0.1151515151515151,-1.0129707276930855,-1,-1
2015-01-06 19:00:00,GOOG,25.261000000000003,25.346,25.183500000000002,25.218,239611.0,0.0,0.7845,0.274095,0.2263,-0.34,0.3056997141589146,0.0303030303030303,0.6060606060606061,0.3636363636363636,3.0,0.139,0.01245,0.0,0.0,0.0386079825397478,1.0,0.87745,0.8645,0.699,0.1037144231963296,20.0,0.301,0.1101,0.1255,0.0,0.1016562318487371,0.0,0.1025641025641025,-0.16824686763919905,-1,-1
2015-01-06 20:00:00,GOOG,25.213749999999997,25.2495,25.113999999999997,25.24575,221531.0,0.0,0.6124,0.1895173913043478,0.0,-0.5267,0.3148512486472041,0.0555555555555555,0.6388888888888888,0.3055555555555556,12.0,0.236,0.0165652173913043,0.0,0.0,0.0565724202697556,1.0,0.8903478260869566,0.868,0.598,0.1115195085647073,23.0,0.402,0.0930869565217391,0.0,0.0,0.1116259635175674,1.0,0.132183908045977,0.11004044729954199,1,0
2015-01-06 21:00:00,GOOG,25.24575,25.24575,25.107499999999998,25.2075,226018.0,2.0,0.729,0.1869230769230769,0.0,-0.5994,0.3295293520252086,0.0512820512820512,0.6666666666666666,0.282051282051282,5.0,0.262,0.0153076923076923,0.0,0.0,0.0569376987457478,1.0,0.895576923076923,0.942,0.505,0.1270896291841071,26.0,0.495,0.0891153846153846,0.0,0.0,0.1254882709811803,1.0,0.1511627906976744,-0.15151065030748478,-1,-1
2015-01-06 22:00:00,GOOG,25.204,25.274,25.115000000000002,25.2075,379167.0,2.0,0.6124,0.1114809523809523,0.0,-0.3182,0.2904205220349409,0.1,0.7,0.2,3.0,0.173,0.022,0.0,0.0,0.0561916363883451,1.0,0.9264761904761905,1.0,0.773,0.0899464390888372,21.0,0.227,0.0515238095238095,0.0,0.0,0.0855176116642759,0.0,0.1891891891891892,0.0,-1,0
2015-01-06 23:00:00,GOOG,25.212,25.3155,25.052500000000002,25.0805,518463.0,0.0,0.5849,0.2905222222222222,0.3612,0.0,0.2830680827017494,0.0,0.6428571428571429,0.3571428571428571,4.0,0.094,0.0104444444444444,0.0,0.0,0.0313333333333333,1.0,0.8908888888888887,0.834,0.733,0.1073341097280408,9.0,0.183,0.0986666666666666,0.166,0.0,0.0937656653578483,2.0,0.1285714285714285,-0.5038183080432357,-1,-1
2015-01-07 17:00:00,GOOG,25.354499999999998,25.3622,25.16,25.224,211843.0,0.0,0.729,0.1015586206896551,0.0,-0.5859,0.3592203546941639,0.1555555555555555,0.6444444444444445,0.2,9.0,0.248,0.0374482758620689,0.0,0.0,0.0713265058961236,1.0,0.8880689655172413,0.881,0.691,0.1121207674896272,29.0,0.29,0.0744482758620689,0.0,0.0,0.098929479286617,1.0,0.1757575757575757,0.5721576523594063,1,1
2015-01-07 18:00:00,GOOG,25.2235,25.261000000000003,25.0,25.023500000000002,290136.0,5.0,0.6369,0.030704,0.0,-0.7184,0.5201125442953028,0.1860465116279069,0.5813953488372093,0.2325581395348837,13.0,0.4,0.0875199999999999,0.0,0.0,0.1414440761101951,1.0,0.82756,0.817,0.6,0.1303326129562359,25.0,0.318,0.08492,0.0,0.0,0.1116418828218155,3.0,0.1968503937007874,-0.7948778940691348,-1,-1
2015-01-07 19:00:00,GOOG,25.04,25.18515,24.982499999999998,25.18515,212077.0,4.0,0.6705,0.1414964285714285,0.1901,-0.7672,0.4107401498849524,0.0851063829787234,0.5957446808510638,0.3191489361702128,18.0,0.353,0.0399642857142857,0.0,0.0,0.1045793982058633,1.0,0.8591785714285713,0.842,0.647,0.1214654511377857,28.0,0.344,0.1008571428571428,0.091,0.0,0.110349181233672,7.0,0.1728395061728395,0.6459927667991971,1,1
2015-01-07 20:00:00,GOOG,25.17725,25.206,25.11,25.116999999999997,112804.0,3.0,0.6124,0.1669157894736842,0.0,-0.4344,0.3294986229328127,0.0967741935483871,0.6129032258064516,0.2903225806451613,4.0,0.203,0.0384736842105263,0.0,0.0,0.0774850296803286,1.0,0.8731578947368421,0.817,0.727,0.0994307481828962,19.0,0.227,0.0883157894736842,0.091,0.0,0.0856401078360801,11.0,0.1570247933884297,-0.27059596627379,-1,-1
2015-01-07 21:00:00,GOOG,25.1218,25.167885000000002,25.0625,25.085,104854.0,1.0,0.7783,0.2981,0.3612,0.0,0.2766572505569198,0.0,0.625,0.375,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8609333333333333,0.828,0.57,0.1359125068704478,15.0,0.43,0.1390666666666666,0.172,0.0,0.1359125068704478,2.0,0.1209677419354838,-0.12740375044788532,-1,0
2015-01-07 22:00:00,GOOG,25.0945,25.112995,24.990000000000002,24.99375,182159.0,4.0,0.6124,0.2102137931034483,0.0,0.0,0.2480252215345072,0.0,0.6904761904761905,0.3095238095238095,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.922448275862069,1.0,0.773,0.0896567208089103,29.0,0.227,0.077551724137931,0.0,0.0,0.0896567208089103,0.0,0.2301587301587301,-0.3637632051026629,-1,-1
2015-01-07 23:00:00,GOOG,24.997,25.087,24.997,25.055,282264.0,0.0,0.5562,0.1656230769230769,0.0,-0.5106,0.3334386854026943,0.0526315789473684,0.6842105263157895,0.2631578947368421,1.0,0.231,0.0177692307692307,0.0,0.0,0.0640678726640139,1.0,0.9145384615384616,1.0,0.769,0.097968205203368,13.0,0.193,0.0676923076923076,0.0,0.0,0.0899957263942614,0.0,0.2241379310344827,0.24506126531633754,1,1
2015-01-08 17:00:00,GOOG,24.899,24.927,24.55,24.714,489990.0,2.0,0.7506,0.1523921052631579,0.0,-0.5875,0.3041199971042538,0.0545454545454545,0.6909090909090909,0.2545454545454545,7.0,0.173,0.0162631578947368,0.0,0.0,0.0443357486231415,1.0,0.912078947368421,1.0,0.635,0.1104003480162325,38.0,0.314,0.0716578947368421,0.0,0.0,0.1019489210514568,4.0,0.1070422535211267,-1.3610057872680104,-1,-1
2015-01-08 18:00:00,GOOG,24.7055,25.1245,24.701,25.12425,551937.0,1.0,0.6801,0.0511,0.0,-0.4767,0.3427171594239722,0.1492537313432835,0.6716417910447762,0.1791044776119403,28.0,0.277,0.0466,0.0,0.0,0.0831483887123168,1.0,0.8994,1.0,0.654,0.1103068859632484,45.0,0.259,0.0540222222222222,0.0,0.0,0.0929157704807983,6.0,0.173076923076923,1.6599902889050888,1,1
2015-01-08 19:00:00,GOOG,25.1245,25.174,24.982689999999998,25.0065,241413.0,4.0,0.7506,0.1289411764705882,0.0,-0.6705,0.3836932598405382,0.109090909090909,0.6181818181818182,0.2727272727272727,11.0,0.259,0.0469117647058823,0.0,0.0,0.0851118222201823,1.0,0.8618823529411764,0.8554999999999999,0.546,0.1302356290462935,34.0,0.368,0.0912058823529411,0.0,0.0,0.1090881710143609,3.0,0.1354581673306772,-0.46867070658825893,-1,-1
2015-01-08 20:00:00,GOOG,25.013749999999998,25.0625,24.86875,25.0512,257005.0,1.0,0.8555,0.2636347826086956,0.0422,-0.0772,0.3063638398563732,0.0285714285714285,0.6571428571428571,0.3142857142857143,20.0,0.127,0.0150869565217391,0.0,0.0,0.0399407664189658,1.0,0.8666521739130435,0.817,0.62,0.1283682942643237,23.0,0.38,0.1183043478260869,0.119,0.0,0.1215010044038576,4.0,0.1483870967741935,0.17875352408374123,1,1
