post_date,ticker,open,high,low,close,vol,comment_num_sum,comp_max,comp_mean,comp_median,comp_min,comp_std,is_negative_sum,is_neutral_sum,is_positive_sum,like_num_sum,neg_max,neg_mean,neg_median,neg_min,neg_std,neu_max,neu_mean,neu_median,neu_min,neu_std,count,pos_max,pos_mean,pos_median,pos_min,pos_std,retweet_num_sum,relative_count,diffs,bin_2,bin_3
2015-01-02 18:00:00,AAPL,109.49,109.71,107.35,108.285,12628997.0,4.0,0.8519,0.116525352112676,0.0,-0.5849,0.3009150163457687,0.0769230769230769,0.6826923076923077,0.2403846153846154,14.0,0.355,0.0249999999999999,0.0,0.0,0.0648970613466324,1.0,0.8961971830985915,1.0,0.517,0.1328972341664587,71.0,0.483,0.0788309859154929,0.0,0.0,0.1224245523829143,7.0,0.5725806451612904,-1.109589041095893,-1,-1
2015-01-02 19:00:00,AAPL,108.29,108.79,107.85,108.7761,6291776.0,5.0,0.8217,-0.0975063829787234,0.0,-0.9032,0.411012664252287,0.24,0.6266666666666667,0.1333333333333333,16.0,0.327,0.0896808510638297,0.0,0.0,0.1201808612382004,1.0,0.8627659574468084,0.877,0.577,0.135701753019012,47.0,0.423,0.0475744680851063,0.0,0.0,0.1015379014009378,26.0,0.6025641025641025,0.4535254190331184,1,1
2015-01-02 20:00:00,AAPL,108.77,109.59,108.755,109.355,5049924.0,5.0,0.9041,0.1776411764705882,0.1027,-0.7804,0.4135066815307683,0.1136363636363636,0.5795454545454546,0.3068181818181818,27.0,0.462,0.0431372549019607,0.0,0.0,0.091463658270997,1.0,0.8302549019607843,0.818,0.538,0.1318254669079165,51.0,0.448,0.1266274509803921,0.11,0.0,0.1285262558054678,15.0,0.5795454545454546,0.5321941124934559,1,1
2015-01-02 21:00:00,AAPL,109.355,109.47,108.75,108.99,3663606.0,10.0,0.8885,0.1168302631578947,0.0,-0.7566,0.2860813921571909,0.0884955752212389,0.672566371681416,0.2389380530973451,30.0,0.326,0.0312894736842105,0.0,0.0,0.0682457941638357,1.0,0.8913815789473685,0.94,0.476,0.1302704844652349,76.0,0.494,0.0773421052631578,0.0,0.0,0.111983397892316,10.0,0.5277777777777778,-0.3337753189154635,-1,-1
2015-01-02 22:00:00,AAPL,108.995,109.38,108.9,109.08,3071880.0,3.0,0.6588,0.0688193548387096,0.0,-0.6597,0.364539221867236,0.1632653061224489,0.6326530612244898,0.2040816326530612,19.0,0.326,0.0435483870967741,0.0,0.0,0.0833633967276915,1.0,0.8883870967741935,0.878,0.674,0.1082339064000909,31.0,0.294,0.0680645161290322,0.0,0.0,0.1009223911342674,6.0,0.4769230769230769,0.08257638315443128,1,0
2015-01-02 23:00:00,AAPL,109.08,109.524,108.69,109.3,6452430.0,4.0,0.8065,0.1877043478260869,0.0,-0.5859,0.364230873932581,0.081081081081081,0.6216216216216216,0.2972972972972973,13.0,0.315,0.0413478260869565,0.0,0.0,0.0880292351725226,1.0,0.8630869565217391,0.826,0.683,0.1241000011147455,23.0,0.313,0.0956086956521739,0.0,0.0,0.1078010537688564,6.0,0.4035087719298245,0.20168683535020104,1,1
2015-01-05 17:00:00,AAPL,108.29,108.65,107.41,107.5746,7957798.0,16.0,0.9491,0.1112463768115942,0.0,-0.7429,0.3495211911872675,0.1330275229357798,0.6330275229357798,0.2339449541284403,49.0,0.412,0.050427536231884,0.0,0.0,0.0909888809827809,1.0,0.8540072463768116,0.876,0.389,0.1533318283401826,138.0,0.526,0.0955869565217391,0.0,0.0,0.1315015321861763,68.0,0.6359447004608295,-1.5785910338517728,-1,-1
2015-01-05 18:00:00,AAPL,107.57,108.19,107.33,107.42,7674767.0,11.0,0.8415,0.1000246753246753,0.0,-0.8957,0.3329441545379819,0.1311475409836065,0.6311475409836066,0.2377049180327868,33.0,0.349,0.0378441558441558,0.0,0.0,0.0805767148249132,1.0,0.8947662337662339,0.899,0.615,0.1075546245676679,77.0,0.365,0.0673766233766233,0.0,0.0,0.0908713722161627,4.0,0.4967741935483871,-0.14371422250234467,-1,-1
2015-01-05 19:00:00,AAPL,107.425,107.53,106.55,106.8733,8600950.0,16.0,0.8519,0.1425770114942528,0.0,-0.7257,0.3540235791323265,0.1176470588235294,0.6397058823529411,0.2426470588235294,93.0,0.348,0.0358045977011494,0.0,0.0,0.0751548539459601,1.0,0.8677126436781609,0.909,0.406,0.1427657789141929,87.0,0.594,0.0964942528735632,0.0,0.0,0.1386462684578425,68.0,0.4806629834254143,-0.5089368832619678,-1,-1
2015-01-05 20:00:00,AAPL,106.87,106.98,106.44,106.675,5008046.0,15.0,0.8415,0.0842562499999999,0.0,-0.6523,0.2976613132978662,0.136986301369863,0.6575342465753424,0.2054794520547945,45.0,0.305,0.0393854166666666,0.0,0.0,0.0787351817024594,1.0,0.88703125,0.881,0.566,0.1219965877974073,96.0,0.423,0.07359375,0.0,0.0,0.1051960153462898,21.0,0.6486486486486487,-0.18554681103699622,-1,-1
2015-01-05 21:00:00,AAPL,106.67,106.75,106.3,106.4035,4156280.0,15.0,0.8415,0.1180495934959349,0.0,-0.6124,0.3185991073572707,0.1076923076923077,0.6307692307692307,0.2615384615384615,60.0,0.324,0.037130081300813,0.0,0.0,0.0707185554695389,1.0,0.8684390243902439,0.881,0.208,0.1413418798134662,123.0,0.792,0.0944390243902439,0.0,0.0,0.1325163860168802,34.0,0.6212121212121212,-0.25451136629951465,-1,-1
2015-01-05 22:00:00,AAPL,106.4,106.52,105.41,105.635,7477541.0,9.0,0.8415,0.1763132075471698,0.0516,-0.7463,0.4081116019300339,0.1,0.5888888888888889,0.3111111111111111,40.0,0.394,0.0606792452830188,0.0,0.0,0.0988572734931343,1.0,0.8122830188679245,0.791,0.493,0.1513511425789113,53.0,0.507,0.127,0.123,0.0,0.1267174324720466,17.0,0.5520833333333334,-0.7222506778442384,-1,-1
2015-01-05 23:00:00,AAPL,105.63,106.53,105.52,106.25,9271241.0,0.0,0.8415,0.1474372093023256,0.0,-0.5106,0.3259783267870484,0.0909090909090909,0.6515151515151515,0.2575757575757575,11.0,0.231,0.0300465116279069,0.0,0.0,0.0614588338756199,1.0,0.8838372093023257,0.906,0.569,0.1268073022969738,43.0,0.389,0.0861162790697674,0.0,0.0,0.1151856078357521,6.0,0.5,0.5821934018081176,1,1
2015-01-06 17:00:00,AAPL,106.56,106.76,105.28,105.63,7044454.0,8.0,0.8415,0.0945453608247422,0.0,-0.8316,0.3954970928097477,0.1392405063291139,0.6139240506329114,0.2468354430379747,22.0,0.412,0.0669278350515464,0.0,0.0,0.1156171166161791,1.0,0.8211649484536083,0.817,0.408,0.160873894739299,97.0,0.574,0.1118969072164948,0.0,0.0,0.1424849761477856,11.0,0.5052083333333334,-0.583529411764705,-1,-1
2015-01-06 18:00:00,AAPL,105.63,107.2,105.5,106.1,10272013.0,11.0,0.9244,0.1059423913043478,0.0,-0.8052,0.3617056098310197,0.1056338028169014,0.647887323943662,0.2464788732394366,29.0,0.295,0.0387934782608695,0.0,0.0,0.0797714507364879,1.0,0.8727065217391304,0.888,0.261,0.1460746112262894,92.0,0.739,0.0885108695652173,0.0,0.0,0.1375735163758881,20.0,0.5575757575757576,0.44494935150998227,1,1
2015-01-06 19:00:00,AAPL,106.09,106.153,104.63,105.29,8822948.0,9.0,0.8415,0.15708,0.1655,-0.8442,0.3370642852183362,0.0812182741116751,0.6091370558375635,0.3096446700507614,34.0,0.434,0.0376083333333333,0.0,0.0,0.0845356367430436,1.0,0.8498583333333334,0.84,0.357,0.1389072779329618,120.0,0.643,0.1125416666666666,0.0965,0.0,0.123925288948206,28.0,0.6153846153846154,-0.7634307257304296,-1,-1
2015-01-06 20:00:00,AAPL,105.29,106.38,104.871,106.3299,7368301.0,25.0,0.8779,0.1289,0.0,-0.5719,0.3386020309573188,0.1088435374149659,0.6530612244897959,0.238095238095238,85.0,0.267,0.0359270833333333,0.0,0.0,0.0721730733856458,1.0,0.8692291666666666,0.869,0.542,0.1414510872624149,96.0,0.428,0.0948333333333333,0.0,0.0,0.1288747794253391,29.0,0.5517241379310345,0.9876531484471318,1,1
2015-01-06 21:00:00,AAPL,106.32,106.43,105.13,106.41,6117208.0,24.0,0.9041,0.134996,0.0,-0.6933,0.338668838253596,0.1006711409395973,0.6711409395973155,0.2281879194630872,65.0,0.344,0.02869,0.0,0.0,0.0738690754174593,1.0,0.8848199999999999,1.0,0.396,0.1429995677043688,100.0,0.461,0.08649,0.0,0.0,0.1241812372984328,36.0,0.5813953488372093,0.07533158594148492,1,0
2015-01-06 22:00:00,AAPL,106.41,107.05,105.84,106.82,8194515.0,9.0,0.8415,0.2070732142857143,0.0,-0.5106,0.341889502346789,0.0674157303370786,0.6292134831460674,0.3033707865168539,34.0,0.263,0.026625,0.0,0.0,0.0686091863713996,1.0,0.8765892857142857,0.8654999999999999,0.635,0.1155819704067935,56.0,0.365,0.0967857142857142,0.036,0.0,0.1111246170723684,14.0,0.5045045045045045,0.38530213325815854,1,1
2015-01-06 23:00:00,AAPL,106.81,107.43,106.05,106.23,11622101.0,0.0,0.7345,0.0528857142857142,0.0,-0.6486,0.2969730866622103,0.1372549019607843,0.6862745098039216,0.1764705882352941,24.0,0.325,0.0392857142857142,0.0,0.0,0.0820288942738979,1.0,0.9078,1.0,0.567,0.1203672810731437,35.0,0.342,0.0528857142857142,0.0,0.0,0.0921816529622741,10.0,0.5,-0.5523310241527746,-1,-1
2015-01-07 17:00:00,AAPL,107.2,107.93,106.695,107.8399,6870739.0,2.0,0.8415,0.1493547945205479,0.0,-0.7689,0.3655153584100642,0.0973451327433628,0.6460176991150443,0.2566371681415929,20.0,0.767,0.0377808219178082,0.0,0.0,0.1184092768718527,1.0,0.8659315068493151,0.881,0.233,0.1527600086525632,73.0,0.42,0.0962876712328767,0.0,0.0,0.1246229289866987,4.0,0.4424242424242424,1.5154852678151087,1,1
2015-01-07 18:00:00,AAPL,107.83,108.2,107.28,107.84,7218168.0,12.0,0.9041,0.1174762711864406,0.0,-0.8341,0.426778366666847,0.1145833333333333,0.6145833333333334,0.2708333333333333,30.0,0.4,0.0514406779661016,0.0,0.0,0.1079037360234032,1.0,0.8531016949152542,0.84,0.552,0.1303715770424136,59.0,0.448,0.0954406779661017,0.0,0.0,0.1170189007996572,8.0,0.4645669291338583,9.273005632248754e-05,1,0
2015-01-07 19:00:00,AAPL,107.84,108.05,107.11,107.9565,4948078.0,4.0,0.8415,0.0991415584415584,0.0,-0.8074,0.3742045142877471,0.0964912280701754,0.6754385964912281,0.2280701754385964,49.0,0.353,0.037077922077922,0.0,0.0,0.0921198827377967,1.0,0.8830259740259739,1.0,0.579,0.1356557149576955,77.0,0.421,0.0798961038961039,0.0,0.0,0.1208869180610741,13.0,0.4753086419753086,0.10803041543026026,1,0
2015-01-07 20:00:00,AAPL,107.96,108.1,107.64,107.78,3587865.0,1.0,0.8415,0.1384641509433962,0.0,-0.7003,0.3680825952953513,0.1071428571428571,0.6309523809523809,0.2619047619047619,9.0,0.592,0.0456603773584905,0.0,0.0,0.1103698229722771,1.0,0.8651509433962264,0.873,0.408,0.1361759885400584,53.0,0.365,0.0891698113207547,0.0,0.0,0.1076807489131747,4.0,0.4380165289256198,-0.16349177678046667,-1,-1
2015-01-07 21:00:00,AAPL,107.79,107.96,107.35,107.8,2887405.0,3.0,0.8415,0.1082779661016949,0.0,-0.6369,0.3176222659331074,0.0930232558139534,0.686046511627907,0.2209302325581395,14.0,0.333,0.0419830508474576,0.0,0.0,0.0786652645435345,1.0,0.8799322033898305,1.0,0.541,0.1399167072923892,59.0,0.365,0.0781016949152542,0.0,0.0,0.1125524697434649,8.0,0.4758064516129032,0.01855631842642147,1,0
2015-01-07 22:00:00,AAPL,107.805,107.96,107.36,107.45,3730621.0,10.0,0.891,0.1335170212765957,0.0,-0.4939,0.3469611564019867,0.125,0.6527777777777778,0.2222222222222222,42.0,0.286,0.0346808510638297,0.0,0.0,0.0694478554409486,1.0,0.8869787234042553,0.887,0.408,0.1331495545816485,47.0,0.592,0.0783404255319148,0.0,0.0,0.1314379133636113,14.0,0.373015873015873,-0.32467532467531646,-1,-1
2015-01-07 23:00:00,AAPL,107.45,107.87,107.38,107.75,5209532.0,0.0,0.8415,0.1356794117647058,0.0,-0.4879,0.3654159048299263,0.1111111111111111,0.6296296296296297,0.2592592592592592,18.0,0.189,0.0330882352941176,0.0,0.0,0.067805590029257,1.0,0.8824411764705883,0.8694999999999999,0.611,0.1142241791461172,34.0,0.365,0.0844705882352941,0.0,0.0,0.1081864931058983,9.0,0.5862068965517241,0.2791996277338171,1,1
2015-01-08 17:00:00,AAPL,109.23,109.89,108.7,109.85,7382999.0,39.0,0.8555,0.1158934497816593,0.0,-0.8126,0.2863981292219256,0.0818181818181818,0.693939393939394,0.2242424242424242,116.0,0.393,0.0214454148471615,0.0,0.0,0.0596546555471202,1.0,0.8998384279475982,1.0,0.385,0.1398345360209146,229.0,0.615,0.0787117903930131,0.0,0.0,0.1312743708061568,112.0,0.6450704225352113,1.948955916473305,1,1
2015-01-08 18:00:00,AAPL,109.85,110.41,109.79,110.3225,8563507.0,17.0,0.9117,0.1608091666666666,0.0,-0.6369,0.3351111637951504,0.0773480662983425,0.6629834254143646,0.2596685082872928,50.0,0.321,0.02465,0.0,0.0,0.0671345882625079,1.0,0.8842416666666666,0.928,0.323,0.142325582235041,120.0,0.677,0.0911083333333333,0.0,0.0,0.1342490971963655,11.0,0.4615384615384615,0.43013199817933945,1,1
2015-01-08 19:00:00,AAPL,110.33,111.53,110.3,111.485,8455760.0,42.0,0.8415,0.1143174193548387,0.0,-0.7284,0.3282638515783261,0.1025641025641025,0.6623931623931624,0.235042735042735,95.0,0.574,0.039058064516129,0.0,0.0,0.0968497456372282,1.0,0.872825806451613,0.913,0.426,0.1486937124054791,155.0,0.559,0.0881354838709677,0.0,0.0,0.1260281909000921,41.0,0.6175298804780877,1.0537288404450562,1,1
2015-01-08 20:00:00,AAPL,111.485,111.6,110.91,111.45,5329567.0,61.0,0.9153,0.2254363636363636,0.0,-0.5719,0.3375283484815877,0.0504201680672268,0.6470588235294118,0.3025210084033613,153.0,0.27,0.0212077922077922,0.0,0.0,0.0562265945837249,1.0,0.8577532467532467,0.853,0.303,0.1522138519739282,77.0,0.697,0.121038961038961,0.0,0.0,0.1498692800197665,75.0,0.4967741935483871,-0.03139435798538148,-1,0
2015-01-08 21:00:00,AAPL,111.445,112.15,111.43,111.6,7357791.0,13.0,0.9216,0.1970658536585366,0.0,-0.7269,0.3162962383977573,0.0330578512396694,0.6776859504132231,0.2892561983471074,59.0,0.504,0.0170975609756097,0.0,0.0,0.0663992060334982,1.0,0.8850243902439024,1.0,0.496,0.138936078704104,82.0,0.483,0.0978658536585365,0.0,0.0,0.1275553389656622,24.0,0.4880952380952381,0.13458950201883368,1,0
2015-01-08 22:00:00,AAPL,111.61,112.1,111.511,111.94,5058641.0,11.0,0.8415,0.1992931034482759,0.0,-0.4019,0.3224255321950361,0.057471264367816,0.6666666666666666,0.2758620689655172,28.0,0.224,0.0215,0.0,0.0,0.0548417979922024,1.0,0.8785000000000001,0.962,0.498,0.1451771150589586,58.0,0.412,0.0999827586206896,0.0,0.0,0.1330584215943086,21.0,0.4754098360655737,0.3046594982078821,1,1
2015-01-08 23:00:00,AAPL,111.94,112.15,111.57,111.87,8106754.0,20.0,0.9098,0.1756857142857143,0.0,-0.6597,0.3469704172564684,0.0756302521008403,0.6470588235294118,0.2773109243697479,63.0,0.286,0.0249220779220779,0.0,0.0,0.059767260496064,1.0,0.8874805194805194,0.892,0.489,0.1228737703145204,77.0,0.511,0.0876103896103896,0.0,0.0,0.1148606885987217,61.0,0.5133333333333333,-0.06253350008932346,-1,0
2015-01-09 17:00:00,AAPL,112.67,113.25,111.83,112.2399,9948833.0,9.0,0.8415,0.1268875,0.0,-0.5106,0.3164367072170511,0.1243243243243243,0.6486486486486487,0.227027027027027,25.0,0.31,0.0369666666666666,0.0,0.0,0.0756126721553748,1.0,0.8777333333333334,0.913,0.426,0.1361162832912757,120.0,0.574,0.0853,0.0,0.0,0.1232720977514117,29.0,0.4878048780487805,0.33065164923571366,1,1
2015-01-09 18:00:00,AAPL,112.24,112.55,110.68,111.36,10652484.0,9.0,0.8858,0.0888848484848485,0.0,-0.8678,0.3234115131590445,0.1287128712871287,0.6534653465346535,0.2178217821782178,24.0,0.365,0.0328787878787878,0.0,0.0,0.0725134502433891,1.0,0.9023181818181818,0.913,0.533,0.1123534476676047,66.0,0.467,0.0648181818181818,0.0,0.0,0.102757954450238,5.0,0.4925373134328358,-0.7839458160600721,-1,-1
2015-01-09 19:00:00,AAPL,111.35,111.36,110.21,111.14,6597328.0,17.0,0.8415,0.0831205128205128,0.0,-0.7828,0.3036224040631459,0.1061946902654867,0.6902654867256637,0.2035398230088495,44.0,0.224,0.0284871794871794,0.0,0.0,0.0628541382141437,1.0,0.9038589743589744,1.0,0.631,0.1210807098386786,78.0,0.365,0.0676410256410256,0.0,0.0,0.1069178558774347,68.0,0.52,-0.19755747126436463,-1,-1
2015-01-09 20:00:00,AAPL,111.14,111.77,111.05,111.14,3904955.0,15.0,0.8415,0.1203512195121951,0.0,-0.5423,0.2941463489967605,0.0901639344262295,0.6721311475409836,0.2377049180327868,34.0,0.231,0.0253048780487804,0.0,0.0,0.0558774428359618,1.0,0.8874024390243902,0.9545,0.444,0.139072044546072,82.0,0.556,0.087280487804878,0.0,0.0,0.1354815166100859,15.0,0.6666666666666666,0.0,-1,0
2015-01-09 21:00:00,AAPL,111.15,111.69,111.07,111.51,3312017.0,30.0,0.8494,0.0890527777777777,0.0,-0.7745,0.3688104202255926,0.1341463414634146,0.6585365853658537,0.2073170731707317,43.0,0.583,0.0502314814814814,0.0,0.0,0.1110087650392603,1.0,0.858037037037037,0.9095,0.203,0.1752930217528665,108.0,0.797,0.0917407407407407,0.0,0.0,0.1478248123526958,26.0,0.5654450261780105,0.33291344250494515,1,1
2015-01-09 22:00:00,AAPL,111.5,112.29,111.32,112.25,4803331.0,12.0,0.9106,0.255565306122449,0.2732,-0.6249,0.3700577914050612,0.050632911392405,0.620253164556962,0.3291139240506329,67.0,0.455,0.0249591836734693,0.0,0.0,0.0833089028815031,1.0,0.8453061224489796,0.862,0.462,0.1538882446346526,49.0,0.481,0.1297142857142857,0.127,0.0,0.1405256500904135,13.0,0.4495412844036697,0.6636176127701399,1,1
2015-01-09 23:00:00,AAPL,112.25,112.66,111.81,112.0,9284693.0,6.0,0.9041,0.2231689655172413,0.0,-0.2924,0.3262721455028523,0.0454545454545454,0.6590909090909091,0.2954545454545454,22.0,0.103,0.0090344827586206,0.0,0.0,0.0277533559857705,1.0,0.8833793103448276,0.917,0.552,0.1407689124043636,29.0,0.448,0.107551724137931,0.0,0.0,0.1409968556404454,26.0,0.4202898550724637,-0.22271714922048602,-1,-1
