<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US1.AMZN,60,20150121,200000,302.3100000,306.0000000,295.5600000,297.1900000,3886610
US1.AMZN,60,20150121,210000,297.1400000,299.0000000,295.6200000,296.6900000,474845
US1.AMZN,60,20150121,220000,296.6900000,298.5892000,296.0500000,296.5200000,415122
US1.AMZN,60,20150121,230000,296.5250000,297.7450000,296.0500000,297.0400000,413548
US1.AMZN,60,20150122,000000,297.1400000,298.7500000,296.7701000,297.2600000,724543
US1.AMZN,60,20150122,180000,300.0000000,303.8900000,300.0000000,302.6200000,707678
US1.AMZN,60,20150122,190000,302.4800000,308.4600000,302.2800000,308.4350000,1042940
US1.AMZN,60,20150122,200000,308.3500000,309.3800000,306.5400000,308.0600000,619685
US1.AMZN,60,20150122,210000,308.0700000,309.5900000,307.7800000,308.8000000,353326
US1.AMZN,60,20150122,220000,308.8000000,309.3000000,307.6000000,308.0000000,290761
US1.AMZN,60,20150122,230000,308.0800000,310.9400000,307.9800000,310.7600000,620789
US1.AMZN,60,20150123,000000,310.7500000,312.2500000,310.0000000,310.3900000,790707
US1.AMZN,60,20150123,180000,308.0800000,311.6100000,307.7200000,311.3500000,536277
US1.AMZN,60,20150123,190000,311.3500000,314.7500000,311.3100000,314.1500000,792398
US1.AMZN,60,20150123,200000,314.0920000,314.2100000,312.5800000,313.3220000,322704
US1.AMZN,60,20150123,210000,313.3100000,316.9300000,313.2100000,315.3900000,687724
US1.AMZN,60,20150123,220000,315.4200000,315.4200000,314.0000000,314.8400000,335031
US1.AMZN,60,20150123,230000,314.8400000,314.8500000,313.3600000,313.5600000,297651
US1.AMZN,60,20150124,000000,313.5600000,313.5600000,311.8100000,312.4200000,600479
US1.AMZN,60,20150126,180000,311.8200000,313.0000000,309.1000000,310.2600000,535706
US1.AMZN,60,20150126,190000,310.3350000,311.5200000,309.6000000,310.6050000,425385
US1.AMZN,60,20150126,200000,310.6600000,310.6600000,307.5201000,308.4400000,497363
US1.AMZN,60,20150126,210000,308.3600000,310.0000000,308.2100000,308.7800000,269833
US1.AMZN,60,20150126,220000,308.8200000,310.6490000,308.5800000,310.0300000,156756
US1.AMZN,60,20150126,230000,310.1400000,310.3900000,308.7700000,309.2600000,238155
US1.AMZN,60,20150127,000000,309.2100000,309.9300000,308.6900000,309.6500000,494096
US1.AMZN,60,20150127,180000,306.3000000,306.4900000,304.0100000,304.5000000,353965
US1.AMZN,60,20150127,190000,304.6000000,305.3800000,302.6250000,304.2600000,520335
US1.AMZN,60,20150127,200000,304.2500000,307.2800000,303.5900000,305.8800000,329890
US1.AMZN,60,20150127,210000,305.7501000,307.4700000,305.1900000,306.8400000,208944
US1.AMZN,60,20150127,220000,306.8800000,309.9600000,306.6800000,308.6500000,266068
US1.AMZN,60,20150127,230000,308.5800000,310.2430000,308.5000000,308.9380000,221447
US1.AMZN,60,20150128,000000,308.9700000,309.4700000,306.5300000,306.7800000,401565
US1.AMZN,60,20150128,180000,309.8100000,311.5100000,305.6000000,305.6300000,357729
US1.AMZN,60,20150128,190000,305.6000000,308.4459000,303.9300000,305.0300000,482936
US1.AMZN,60,20150128,200000,305.0000000,306.1800000,304.3010000,305.0800000,229990
US1.AMZN,60,20150128,210000,305.1900000,308.1300000,305.1100000,307.1200000,237247
US1.AMZN,60,20150128,220000,307.1300000,307.6700000,306.1400000,306.8650000,234756
US1.AMZN,60,20150128,230000,306.8300000,308.2000000,304.7500000,306.8100000,281331
US1.AMZN,60,20150129,000000,306.7100000,307.4700000,303.8000000,303.9100000,586234
US1.AMZN,60,20150129,180000,304.5900000,305.9900000,301.0700000,302.3550000,501264
US1.AMZN,60,20150129,190000,302.3600000,303.6800000,299.3300000,301.4560000,543010
US1.AMZN,60,20150129,200000,301.3400000,304.3699000,300.8000000,302.7500000,311780
US1.AMZN,60,20150129,210000,302.6500000,304.8800000,302.6500000,304.6300000,335568
US1.AMZN,60,20150129,220000,304.7000000,306.3850000,304.6900000,305.5075000,410446
US1.AMZN,60,20150129,230000,305.5478000,309.0000000,305.1000000,308.3053000,713195
US1.AMZN,60,20150130,000000,308.2900000,312.8000000,308.1900000,311.7800000,1797158
US1.AMZN,60,20150130,180000,346.1400000,350.1500000,344.5000000,345.5700000,4642425
US1.AMZN,60,20150130,190000,345.7100000,349.2000000,340.7400000,348.2700000,3987846
US1.AMZN,60,20150130,200000,348.4500000,352.4000000,345.7400000,352.2100000,2540706
US1.AMZN,60,20150130,210000,352.2500000,354.3894000,351.3000000,353.8600000,1894228
US1.AMZN,60,20150130,220000,353.9800000,358.6000000,353.5400000,357.8300000,2011752
US1.AMZN,60,20150130,230000,357.8100000,359.5000000,355.1600000,356.5300000,1561692
US1.AMZN,60,20150131,000000,356.5300000,357.7400000,354.3700000,354.5500000,2443454
US1.AMZN,60,20150202,180000,350.0500000,355.0000000,350.0100000,351.7500000,1296646
US1.AMZN,60,20150202,190000,351.7400000,361.2000000,350.4000000,359.6400000,2217631
US1.AMZN,60,20150202,200000,359.4700000,364.0000000,359.1700000,360.8500000,1430408
US1.AMZN,60,20150202,210000,361.0700000,362.1500000,359.0650000,359.4210000,685731
US1.AMZN,60,20150202,220000,359.4900000,361.9100000,358.8000000,361.0900000,655151
US1.AMZN,60,20150202,230000,361.0600000,362.9600000,359.9900000,361.0199000,679900
US1.AMZN,60,20150203,000000,360.9400000,365.0000000,360.5100000,364.5890000,1370084
US1.AMZN,60,20150203,180000,360.2900000,367.8170000,360.2100000,363.4400000,1162016
US1.AMZN,60,20150203,190000,363.4300000,366.3800000,360.3500000,362.9400000,1226124
US1.AMZN,60,20150203,200000,362.9200000,365.2000000,361.6230000,362.2800000,613520
US1.AMZN,60,20150203,210000,362.2800000,364.6000000,361.5100000,363.4800000,423576
US1.AMZN,60,20150203,220000,363.4730000,363.7400000,361.6101000,362.2100000,380211
US1.AMZN,60,20150203,230000,362.3000000,365.0000000,361.2100000,364.9200000,464624
US1.AMZN,60,20150204,000000,364.9300000,364.9700000,363.0800000,363.3950000,625682
US1.AMZN,60,20150204,180000,358.4000000,365.6800000,358.2300000,365.1900000,592387
US1.AMZN,60,20150204,190000,365.1000000,366.8700000,363.2100000,365.9900000,559525
US1.AMZN,60,20150204,200000,365.8400000,367.2150000,365.3180000,366.0625000,486339
US1.AMZN,60,20150204,210000,366.0500000,366.5800000,365.5100000,366.1801000,255651
US1.AMZN,60,20150204,220000,366.2300000,367.2990000,365.6600000,366.1700000,345404
US1.AMZN,60,20150204,230000,366.1500000,367.1400000,365.3620000,366.5000000,403929
US1.AMZN,60,20150205,000000,366.5000000,367.5000000,363.9600000,364.6850000,748147
US1.AMZN,60,20150205,180000,366.0000000,372.8600000,365.9000000,372.1700000,1145720
US1.AMZN,60,20150205,190000,372.3500000,377.0000000,371.8200000,376.6575000,1543816
US1.AMZN,60,20150205,200000,376.7050000,377.4700000,375.1500000,376.7200000,821456
US1.AMZN,60,20150205,210000,376.6850000,377.7100000,375.5000000,376.0000000,498877
US1.AMZN,60,20150205,220000,376.0000000,378.8000000,375.1200000,377.7662000,537906
US1.AMZN,60,20150205,230000,377.7900000,378.5600000,375.8600000,376.1101000,587798
US1.AMZN,60,20150206,000000,376.2400000,376.5600000,373.4000000,373.8900000,977148
US1.AMZN,60,20150206,180000,373.9600000,375.9899000,372.7700000,374.1700000,593193
US1.AMZN,60,20150206,190000,374.1700000,374.8400000,372.3700000,374.2300000,480089
US1.AMZN,60,20150206,200000,374.1700000,375.4699000,373.1200000,375.0200000,314636
US1.AMZN,60,20150206,210000,375.0800000,375.3000000,372.7100000,373.5400000,328454
US1.AMZN,60,20150206,220000,373.6050000,373.7300000,371.0100000,372.2100000,397167
US1.AMZN,60,20150206,230000,372.2317000,374.6900000,371.5700000,374.3400000,378917
US1.AMZN,60,20150207,000000,374.3500000,375.0200000,371.8200000,374.3300000,677685
US1.AMZN,60,20150209,180000,370.6400000,374.4100000,369.7100000,373.5900000,376923
US1.AMZN,60,20150209,190000,373.5000000,373.8900000,367.2000000,367.5799000,632572
US1.AMZN,60,20150209,200000,367.6080000,371.2990000,367.2500000,369.1072000,325540
US1.AMZN,60,20150209,210000,369.2500000,371.4300000,368.7000000,370.6000000,166309
US1.AMZN,60,20150209,220000,370.4600000,370.7900000,369.3000000,370.7100000,140183
US1.AMZN,60,20150209,230000,370.7100000,372.1600000,370.1000000,370.6400000,195691
US1.AMZN,60,20150210,000000,370.6200000,371.9424000,370.1500000,370.5900000,332911
US1.AMZN,60,20150210,180000,371.1900000,371.9000000,368.5100000,370.5325000,291296
US1.AMZN,60,20150210,190000,370.7100000,374.2000000,370.2200000,371.7800000,459951
US1.AMZN,60,20150210,200000,371.5100000,373.6400000,371.2100000,373.4400000,200243
US1.AMZN,60,20150210,210000,373.4100000,374.3000000,372.4000000,373.7484000,151459
US1.AMZN,60,20150210,220000,373.7200000,373.8500000,371.5400000,371.8000000,221257
US1.AMZN,60,20150210,230000,371.7700000,372.7500000,371.5400000,372.7400000,181130
US1.AMZN,60,20150211,000000,372.6400000,373.2500000,371.6001000,373.0000000,312184
US1.AMZN,60,20150211,180000,371.2800000,374.2000000,371.1000000,373.4600000,277834
US1.AMZN,60,20150211,190000,373.3000000,376.8000000,372.0400000,375.6200000,852865
US1.AMZN,60,20150211,200000,375.6800000,377.1000000,374.2600000,374.7000000,282412
US1.AMZN,60,20150211,210000,374.7800000,375.9390000,374.3300000,374.5100000,228935
US1.AMZN,60,20150211,220000,374.5000000,375.2000000,373.5600000,374.8600000,169805
US1.AMZN,60,20150211,230000,374.9400000,375.3000000,374.0400000,374.2700000,136542
US1.AMZN,60,20150212,000000,374.3700000,376.1100000,374.1800000,375.1500000,295375
US1.AMZN,60,20150212,180000,374.3700000,378.5100000,374.1200000,377.1500000,371118
US1.AMZN,60,20150212,190000,377.2900000,377.4900000,373.1500000,373.7400000,503209
US1.AMZN,60,20150212,200000,373.8200000,376.6300000,373.5500000,376.2220000,280012
US1.AMZN,60,20150212,210000,376.2900000,377.2800000,375.9100000,376.6900000,231255
US1.AMZN,60,20150212,220000,376.6500000,378.0800000,376.3500000,378.0800000,242292
US1.AMZN,60,20150212,230000,378.0900000,378.4600000,377.4100000,377.8200000,211848
US1.AMZN,60,20150213,000000,377.9500000,378.1800000,376.8400000,377.1600000,374552
US1.AMZN,60,20150213,180000,378.2100000,381.4600000,377.0100000,380.9900000,567606
US1.AMZN,60,20150213,190000,380.8800000,382.0800000,379.5100000,381.3200000,607489
US1.AMZN,60,20150213,200000,381.3200000,382.2500000,380.4000000,381.7600000,316418
US1.AMZN,60,20150213,210000,381.7001000,383.0000000,381.3200000,382.4400000,348635
US1.AMZN,60,20150213,220000,382.4800000,382.7400000,379.8200000,380.6500000,370091
US1.AMZN,60,20150213,230000,380.5400000,381.7400000,380.1800000,380.6600000,208947
US1.AMZN,60,20150214,000000,380.7899000,382.0700000,380.5700000,381.8600000,429574
US1.AMZN,60,20150217,180000,377.7200000,379.9850000,374.8100000,374.9100000,666182
US1.AMZN,60,20150217,190000,375.0200000,375.8100000,372.8300000,373.3900000,649083
US1.AMZN,60,20150217,200000,373.2700000,375.2400000,372.6700000,375.0000000,406066
US1.AMZN,60,20150217,210000,375.0000000,375.6700000,374.2050000,375.2900000,228189
US1.AMZN,60,20150217,220000,375.2900000,375.8130000,374.1800000,374.4550000,186168
US1.AMZN,60,20150217,230000,374.3800000,374.9500000,373.6100000,374.8100000,176726
US1.AMZN,60,20150218,000000,374.7600000,375.4500000,374.3500000,375.4000000,379604
US1.AMZN,60,20150218,180000,374.0300000,376.0000000,372.8500000,374.0300000,308726
US1.AMZN,60,20150218,190000,373.9990000,376.7400000,373.9800000,375.6600000,454190
US1.AMZN,60,20150218,200000,375.7999000,376.1300000,374.2600000,374.7994000,201428
US1.AMZN,60,20150218,210000,374.7500000,375.1400000,374.0100000,374.2300000,156975
US1.AMZN,60,20150218,220000,374.3275000,374.8300000,373.9000000,373.9300000,125873
US1.AMZN,60,20150218,230000,374.1100000,375.2175000,373.7000000,374.1900000,222821
US1.AMZN,60,20150219,000000,374.2900000,374.7000000,373.2400000,373.3700000,335367
US1.AMZN,60,20150219,180000,373.6400000,381.2417000,373.4300000,380.8100000,593040
US1.AMZN,60,20150219,190000,380.8100000,381.8800000,379.5400000,380.1000000,475239
US1.AMZN,60,20150219,200000,380.1400000,380.8903000,379.3000000,380.3500000,258325
US1.AMZN,60,20150219,210000,380.1600000,380.4799000,378.5100000,379.3000000,228345
US1.AMZN,60,20150219,220000,379.2000000,380.3500000,378.8300000,380.3000000,143694
US1.AMZN,60,20150219,230000,380.3600000,380.8200000,378.1500000,378.4500000,216957
US1.AMZN,60,20150220,000000,378.4600000,379.5500000,378.3800000,378.9500000,290207
US1.AMZN,60,20150220,180000,378.6100000,379.6800000,376.1150000,376.6300000,429787
US1.AMZN,60,20150220,190000,376.8900000,378.6500000,375.8400000,377.4900000,334203
US1.AMZN,60,20150220,200000,377.5900000,378.7100000,377.3200000,378.6800000,233285
US1.AMZN,60,20150220,210000,378.7300000,381.1990000,378.6400000,380.7600000,379382
US1.AMZN,60,20150220,220000,380.6925000,382.7700000,380.4010000,382.4450000,378793
US1.AMZN,60,20150220,230000,382.4700000,383.2500000,382.0100000,382.9600000,365762
US1.AMZN,60,20150221,000000,382.9800000,383.7000000,382.6900000,383.6500000,477329
US1.AMZN,60,20150223,180000,383.4400000,384.5400000,382.0000000,383.0700000,354850
US1.AMZN,60,20150223,190000,383.1900000,383.2000000,379.0600000,379.4100000,375901
US1.AMZN,60,20150223,200000,379.5200000,380.4690000,379.1800000,380.1401000,189039
US1.AMZN,60,20150223,210000,380.1700000,381.1700000,379.5000000,379.6500000,155735
US1.AMZN,60,20150223,220000,379.6300000,380.7299000,379.1100000,380.6000000,126395
US1.AMZN,60,20150223,230000,380.6300000,380.9390000,378.5500000,378.7699000,145614
US1.AMZN,60,20150224,000000,378.7700000,380.1600000,378.0000000,380.1400000,319598
US1.AMZN,60,20150224,180000,378.6500000,380.4800000,376.1600000,378.2700000,334265
US1.AMZN,60,20150224,190000,378.3000000,379.8000000,377.4200000,379.2800000,269802
US1.AMZN,60,20150224,200000,379.3752000,380.3600000,377.5900000,378.7100000,248423
US1.AMZN,60,20150224,210000,378.5700000,379.3200000,377.4000000,378.9000000,142480
US1.AMZN,60,20150224,220000,378.8400000,379.9500000,377.9100000,379.4640000,108083
US1.AMZN,60,20150224,230000,379.5600000,379.5600000,378.2500000,378.3700000,99032
US1.AMZN,60,20150225,000000,378.4800000,378.9900000,377.9100000,378.5100000,263277
US1.AMZN,60,20150225,180000,377.2700000,381.2400000,376.5400000,380.8340000,288591
US1.AMZN,60,20150225,190000,380.7100000,384.7590000,380.5800000,384.6200000,526463
US1.AMZN,60,20150225,200000,384.6900000,385.9500000,383.3300000,384.6800000,334743
US1.AMZN,60,20150225,210000,384.8000000,385.4900000,383.8500000,385.4900000,228060
US1.AMZN,60,20150225,220000,385.4900000,387.8500000,384.7800000,387.6300000,306394
US1.AMZN,60,20150225,230000,387.7100000,387.7100000,384.1601000,385.2950000,338473
US1.AMZN,60,20150226,000000,385.1700000,385.7300000,384.0100000,385.4800000,412810
US1.AMZN,60,20150226,180000,384.0700000,388.8300000,383.5250000,387.3400000,481373
US1.AMZN,60,20150226,190000,387.3400000,389.3700000,385.1600000,386.5502000,568253
US1.AMZN,60,20150226,200000,386.4760000,388.3900000,386.0600000,386.1400000,422900
US1.AMZN,60,20150226,210000,386.1400000,386.1669000,384.3400000,385.5300000,184387
US1.AMZN,60,20150226,220000,385.4810000,385.5899000,384.0900000,384.7700000,122183
US1.AMZN,60,20150226,230000,384.8700000,385.0500000,383.4000000,384.4600000,146166
US1.AMZN,60,20150227,000000,384.4300000,385.1900000,383.2800000,384.7900000,279616
US1.AMZN,60,20150227,180000,384.5400000,385.9900000,382.5000000,383.9900000,321545
US1.AMZN,60,20150227,190000,384.0500000,384.9600000,382.4300000,383.3750000,254100
US1.AMZN,60,20150227,200000,383.5100000,383.7000000,382.2100000,382.5700000,184391
US1.AMZN,60,20150227,210000,382.6120000,382.9100000,381.6500000,381.9200000,140119
US1.AMZN,60,20150227,220000,381.9400000,382.2799000,380.4300000,381.9156000,234265
US1.AMZN,60,20150227,230000,381.8400000,382.1600000,380.3800000,380.6200000,204855
US1.AMZN,60,20150228,000000,380.7050000,381.0400000,379.7900000,380.2600000,441842
US1.AMZN,60,20150302,180000,381.1700000,384.5500000,379.4810000,384.2400000,374973
US1.AMZN,60,20150302,190000,384.2400000,385.4110000,383.6500000,384.6900000,329120
US1.AMZN,60,20150302,200000,384.7700000,385.8200000,384.0400000,384.8890000,194062
US1.AMZN,60,20150302,210000,384.9899000,385.1300000,383.0600000,384.5600000,120249
US1.AMZN,60,20150302,220000,384.5700000,385.6700000,383.9900000,385.6000000,134247
US1.AMZN,60,20150302,230000,385.4000000,385.8000000,384.5610000,385.3600000,176188
US1.AMZN,60,20150303,000000,385.4100000,385.9000000,385.1300000,385.6500000,287088
US1.AMZN,60,20150303,180000,384.1000000,384.2471000,381.6010000,383.4450000,298723
US1.AMZN,60,20150303,190000,383.5200000,386.1000000,383.0100000,383.6600000,451895
US1.AMZN,60,20150303,200000,383.6400000,383.9900000,382.1900000,383.4386000,180888
US1.AMZN,60,20150303,210000,383.2700000,384.0500000,382.0101000,383.9600000,122528
US1.AMZN,60,20150303,220000,383.9900000,384.5990000,383.5800000,384.5000000,76994
US1.AMZN,60,20150303,230000,384.4700000,384.8832000,383.2300000,383.8402000,132106
US1.AMZN,60,20150304,000000,383.8500000,384.9200000,383.2100000,384.5900000,221341
US1.AMZN,60,20150304,180000,385.7100000,387.9000000,384.0210000,384.9999000,513887
US1.AMZN,60,20150304,190000,384.8050000,385.5600000,382.9700000,383.8900000,388428
US1.AMZN,60,20150304,200000,383.8600000,385.0900000,383.5556000,384.2900000,170774
US1.AMZN,60,20150304,210000,384.2901000,385.3900000,383.7700000,384.7500000,115141
US1.AMZN,60,20150304,220000,384.6700000,385.4490000,384.0900000,384.0900000,127068
US1.AMZN,60,20150304,230000,384.1591000,384.8000000,383.4000000,384.7735000,184460
US1.AMZN,60,20150305,000000,384.8000000,384.9600000,382.1900000,382.5400000,315651
US1.AMZN,60,20150305,180000,385.6100000,385.9000000,383.8900000,385.2000000,311132
US1.AMZN,60,20150305,190000,385.2500000,388.4182000,385.0400000,387.3350000,556711
US1.AMZN,60,20150305,200000,387.2650000,387.3300000,385.1900000,386.5840000,232443
US1.AMZN,60,20150305,210000,386.6800000,387.0800000,386.0100000,386.2500000,133465
US1.AMZN,60,20150305,220000,386.3050000,388.1000000,386.2700000,387.3525000,220040
US1.AMZN,60,20150305,230000,387.4500000,388.1800000,387.1301000,387.7650000,262949
US1.AMZN,60,20150306,000000,387.8000000,388.2800000,386.5600000,387.6900000,424728
US1.AMZN,60,20150306,180000,385.5200000,387.0000000,384.2100000,385.3100000,347480
US1.AMZN,60,20150306,190000,385.6600000,386.4900000,383.8600000,384.4110000,274021
US1.AMZN,60,20150306,200000,384.3000000,384.5000000,382.5000000,382.6750000,240333
US1.AMZN,60,20150306,210000,382.7800000,383.4800000,380.8100000,381.0900000,201184
US1.AMZN,60,20150306,220000,381.0100000,381.4950000,380.4950000,380.7300000,172498
US1.AMZN,60,20150306,230000,380.7200000,381.6900000,379.0000000,379.3300000,281849
US1.AMZN,60,20150307,000000,379.3600000,380.2700000,378.8800000,380.0900000,372899
US1.AMZN,60,20150309,170000,378.4000000,379.3300000,375.4500000,377.1300000,435256
US1.AMZN,60,20150309,180000,377.3200000,377.7800000,375.5000000,375.9100000,312932
US1.AMZN,60,20150309,190000,375.9473000,377.9500000,375.2800000,376.8500000,336954
US1.AMZN,60,20150309,200000,376.9860000,377.2100000,375.9700000,377.0600000,138703
US1.AMZN,60,20150309,210000,377.1000000,378.8400000,376.2000000,377.4201000,190955
US1.AMZN,60,20150309,220000,377.5000000,377.8800000,376.4500000,377.8800000,171836
US1.AMZN,60,20150309,230000,377.9200000,379.2400000,377.5300000,378.5600000,230554
